time,power1,TV,washing_drying,kitchen appliances,fridge,heating
2023-03-27 05:00,65,0,0,0,11,7
2023-03-27 06:00,100,20,0,0,3,4
2023-03-27 07:00,100,19,0,0,17,4
2023-03-27 08:00,61,0,0,0,27,2
2023-03-27 09:00,60,0,0,0,26,2
2023-03-27 10:00,60,0,0,0,25,2
2023-03-27 11:00,47,0,0,0,11,2
2023-03-27 12:00,60,22,0,0,1,2
2023-03-27 13:00,105,0,0,91,1,3
2023-03-27 14:00,98,0,26,0,0,24
2023-03-27 15:00,163,0,82,0,0,39
2023-03-27 16:00,86,0,0,0,1,19
2023-03-27 17:00,210,0,0,290,27,4
2023-03-27 18:00,65,0,0,0,27,3
2023-03-27 19:00,186,0,127,0,25,2
2023-03-27 20:00,353,0,0,0,8,313
2023-03-27 21:00,349,0,0,0,1,314
2023-03-27 22:00,40,0,0,0,0,2
2023-03-27 23:00,40,0,0,0,0,2
2023-03-28 00:00,100,22,0,0,12,3
2023-03-28 01:00,333,0,0,211,27,4
2023-03-28 02:00,471,22,0,0,27,324
2023-03-28 03:00,114,7,0,0,27,24
2023-03-28 04:00,63,0,0,0,26,3
2023-03-28 05:00,49,0,0,0,11,2
2023-03-28 06:00,42,0,0,0,4,2
2023-03-28 07:00,41,0,0,0,0,2
2023-03-28 08:00,41,0,0,0,0,3
2023-03-28 09:00,41,0,0,0,0,3
2023-03-28 10:00,49,0,0,0,10,2
2023-03-28 11:00,61,0,0,0,24,2
2023-03-28 12:00,64,0,0,0,27,2
2023-03-28 13:00,157,17,0,0,26,3
2023-03-28 14:00,486,0,44,24,27,119
2023-03-28 15:00,208,0,0,0,21,122
2023-03-28 16:00,45,0,0,0,1,1
2023-03-28 17:00,24,0,0,0,1,0
2023-03-28 18:00,23,0,0,0,1,0
2023-03-28 19:00,66,23,0,0,24,0
2023-03-28 20:00,384,7,0,0,25,326
2023-03-28 21:00,396,20,0,0,27,321
2023-03-28 22:00,39,0,0,0,16,3
2023-03-28 23:00,37,6,0,0,0,4
2023-03-29 00:00,89,0,0,49,1,4
2023-03-29 01:00,70,0,0,14,7,3
2023-03-29 02:00,670,22,275,0,1,324
2023-03-29 03:00,408,0,9,59,0,327
2023-03-29 04:00,340,0,0,0,0,319
2023-03-29 05:00,88,0,0,0,0,65
2023-03-29 06:00,27,0,0,0,0,2
2023-03-29 07:00,25,0,0,0,0,2
2023-03-29 08:00,33,0,0,0,11,2
2023-03-29 09:00,40,0,0,0,19,2
2023-03-29 10:00,47,0,0,0,27,2
2023-03-29 11:00,47,0,0,0,27,2
2023-03-29 12:00,100,0,0,0,26,13
2023-03-29 13:00,81,0,0,0,18,3
2023-03-29 14:00,52,0,0,0,6,2
2023-03-29 15:00,154,18,0,88,0,3
2023-03-29 16:00,21,0,0,0,0,0
2023-03-29 17:00,21,0,0,0,0,0
2023-03-29 18:00,21,0,0,0,0,0
2023-03-29 19:00,21,0,0,0,0,0
2023-03-29 20:00,334,0,0,0,0,316
2023-03-29 21:00,342,0,0,0,8,317
2023-03-29 22:00,40,0,0,0,24,0
2023-03-29 23:00,43,0,0,0,27,0
2023-03-30 00:00,43,0,0,0,27,0
2023-03-30 01:00,42,0,0,0,26,0
2023-03-30 02:00,43,0,0,0,26,0
2023-03-30 03:00,38,0,0,0,22,0
2023-03-30 04:00,32,0,0,0,15,0
2023-03-30 05:00,26,0,0,0,6,0
2023-03-30 06:00,21,0,0,0,1,0
2023-03-30 07:00,22,0,0,0,1,0
2023-03-30 08:00,21,0,0,0,2,0
2023-03-30 09:00,21,0,0,0,1,0
2023-03-30 10:00,21,0,0,0,1,0
2023-03-30 11:00,21,0,0,0,2,0
2023-03-30 12:00,21,0,0,0,0,0
2023-03-30 13:00,21,0,0,0,0,0
2023-03-30 14:00,26,0,0,0,7,0
2023-03-30 15:00,34,0,0,0,15,0
2023-03-30 16:00,41,0,0,0,23,0
2023-03-30 17:00,43,0,0,0,27,0
2023-03-30 18:00,43,0,0,0,27,0
2023-03-30 19:00,43,0,0,0,27,0
2023-03-30 20:00,357,0,0,0,26,317
2023-03-30 21:00,42,0,0,0,26,0
2023-03-30 22:00,38,0,0,0,22,0
2023-03-30 23:00,34,0,0,0,16,0
2023-03-31 00:00,29,0,0,0,11,0
2023-03-31 01:00,24,0,0,0,5,0
2023-03-31 02:00,22,0,0,0,2,0
2023-03-31 03:00,21,0,0,0,2,0
2023-03-31 04:00,22,0,0,0,2,0
2023-03-31 05:00,21,0,0,0,2,0
2023-03-31 06:00,21,0,0,0,0,0
2023-03-31 07:00,21,0,0,0,2,0
2023-03-31 08:00,22,0,0,0,2,0
2023-03-31 09:00,21,0,0,0,2,0
2023-03-31 10:00,21,0,0,0,1,0
2023-03-31 11:00,27,0,0,0,8,0
2023-03-31 12:00,33,0,0,0,16,0
2023-03-31 13:00,39,0,0,0,22,0
2023-03-31 14:00,43,0,0,0,27,0
2023-03-31 15:00,43,0,0,0,27,0
2023-03-31 16:00,43,0,0,0,27,0
2023-03-31 17:00,43,0,0,0,26,0
2023-03-31 18:00,42,0,0,0,26,0
2023-03-31 19:00,38,0,0,0,21,0
2023-03-31 20:00,341,0,0,0,16,310
2023-03-31 21:00,30,0,0,0,12,0
2023-03-31 22:00,25,0,0,0,6,0
2023-03-31 23:00,21,0,0,0,1,0
2023-04-01 00:00,21,0,0,0,1,0
2023-04-01 01:00,21,0,0,0,0,0
2023-04-01 02:00,21,0,0,0,0,0
2023-04-01 03:00,21,0,0,0,0,0
2023-04-01 04:00,22,0,0,0,2,0
2023-04-01 05:00,22,0,0,0,11,0
2023-04-01 06:00,21,0,0,0,0,0
2023-04-01 07:00,22,0,0,0,0,0
2023-04-01 08:00,21,0,0,0,2,0
2023-04-01 09:00,21,0,0,0,2,0
2023-04-01 10:00,29,0,0,0,11,0
2023-04-01 11:00,35,0,0,0,18,0
2023-04-01 12:00,41,0,0,0,23,0
2023-04-01 13:00,43,0,0,0,27,0
2023-04-01 14:00,43,0,0,0,27,0
2023-04-01 15:00,43,0,0,0,27,0
2023-04-01 16:00,42,0,0,0,27,0
2023-04-01 17:00,42,0,0,0,26,0
2023-04-01 18:00,42,0,0,0,26,0
2023-04-01 19:00,37,0,0,0,20,0
2023-04-01 20:00,339,0,0,0,16,310
2023-04-01 21:00,30,0,0,0,12,0
2023-04-01 22:00,25,0,0,0,6,0
2023-04-01 23:00,22,0,0,0,2,0
2023-04-02 00:00,21,0,0,0,2,0
2023-04-02 01:00,21,0,0,0,0,0
2023-04-02 02:00,21,0,0,0,0,0
2023-04-02 03:00,21,0,0,0,0,0
2023-04-02 04:00,196,22,120,0,0,11
2023-04-02 05:00,122,22,46,0,0,11
2023-04-02 06:00,23,0,0,0,0,0
2023-04-02 07:00,23,0,0,0,0,0
2023-04-02 08:00,23,0,0,0,0,0
2023-04-02 09:00,29,0,0,0,9,0
2023-04-02 10:00,37,0,0,0,17,0
2023-04-02 11:00,44,0,0,0,26,0
2023-04-02 12:00,44,0,0,0,27,0
2023-04-02 13:00,44,0,0,0,27,0
2023-04-02 14:00,55,0,0,0,26,1
2023-04-02 15:00,381,0,336,0,26,0
2023-04-02 16:00,308,0,269,0,21,0
2023-04-02 17:00,113,0,0,0,10,0
2023-04-02 18:00,23,0,0,0,1,0
2023-04-02 19:00,23,0,0,0,0,0
2023-04-02 20:00,641,0,318,0,0,302
2023-04-02 21:00,52,0,26,0,0,0
2023-04-02 22:00,254,0,13,0,4,0
2023-04-02 23:00,101,19,0,0,21,0
2023-04-03 00:00,65,0,0,0,0,0
2023-04-03 01:00,201,0,0,136,0,1
2023-04-03 02:00,407,2,0,0,0,316
2023-04-03 03:00,366,0,0,0,1,330
2023-04-03 04:00,28,0,0,0,1,2
2023-04-03 05:00,27,0,0,0,0,2
2023-04-03 06:00,27,0,0,0,0,2
2023-04-03 07:00,27,0,0,0,0,2
2023-04-03 08:00,27,0,0,0,1,2
2023-04-03 09:00,27,0,0,0,0,2
2023-04-03 10:00,28,0,0,0,2,2
2023-04-03 11:00,26,0,0,0,2,2
2023-04-03 12:00,46,21,0,0,2,2
2023-04-03 13:00,29,0,0,0,4,3
2023-04-03 14:00,75,0,0,80,15,2
2023-04-03 15:00,44,0,0,0,24,2
2023-04-03 16:00,46,0,0,0,27,2
2023-04-03 17:00,46,0,0,0,27,2
2023-04-03 18:00,54,0,0,0,28,2
2023-04-03 19:00,44,20,0,0,0,2
2023-04-03 20:00,351,21,0,0,9,306
2023-04-03 21:00,62,18,0,0,24,2
2023-04-03 22:00,65,21,0,0,26,2
2023-04-03 23:00,66,21,0,0,26,2
2023-04-04 00:00,226,21,0,155,27,3
2023-04-04 01:00,65,19,0,0,22,2
2023-04-04 02:00,89,18,0,0,21,2
2023-04-04 03:00,93,21,0,0,22,2
2023-04-04 04:00,87,18,0,0,21,1
2023-04-04 05:00,77,11,0,0,21,2
2023-04-04 06:00,91,20,0,0,21,2
2023-04-04 07:00,42,0,0,0,21,2
2023-04-04 08:00,42,0,0,0,21,2
2023-04-04 09:00,42,0,0,0,20,2
2023-04-04 10:00,42,0,0,0,20,2
2023-04-04 11:00,41,0,0,0,19,2
2023-04-04 12:00,41,0,0,0,20,2
2023-04-04 13:00,58,18,0,0,19,2
2023-04-04 14:00,57,0,0,10,19,4
2023-04-04 15:00,413,19,0,233,20,3
2023-04-04 16:00,81,20,0,0,20,2
2023-04-04 17:00,39,0,0,0,20,2
2023-04-04 18:00,39,0,0,0,19,2
2023-04-04 19:00,39,0,0,0,19,2
2023-04-04 20:00,353,0,0,0,18,319
2023-04-04 21:00,39,0,0,0,19,2
2023-04-04 22:00,42,0,0,0,19,2
2023-04-04 23:00,76,0,26,18,19,2
2023-04-05 00:00,127,0,82,0,19,6
2023-04-05 01:00,39,0,0,0,19,3
2023-04-05 02:00,175,18,0,0,20,69
2023-04-05 03:00,96,18,0,0,19,2
2023-04-05 04:00,84,18,0,0,19,2
2023-04-05 05:00,42,0,0,0,19,2
2023-04-05 06:00,42,0,0,0,19,2
2023-04-05 07:00,42,0,0,0,19,2
2023-04-05 08:00,42,0,0,0,19,3
2023-04-05 09:00,42,0,0,0,19,2
2023-04-05 10:00,41,0,0,0,19,2
2023-04-05 11:00,42,0,0,0,19,3
2023-04-05 12:00,61,21,0,0,19,2
2023-04-05 13:00,66,17,0,17,19,2
2023-04-05 14:00,107,0,26,0,19,26
2023-04-05 15:00,77,0,0,0,19,15
2023-04-05 16:00,297,0,0,238,21,17
2023-04-05 17:00,53,0,0,0,19,14
2023-04-05 18:00,65,19,0,0,19,2
2023-04-05 19:00,257,14,0,10,19,168
2023-04-05 20:00,569,17,141,10,18,359
2023-04-05 21:00,565,0,8,5,19,484
2023-04-05 22:00,36,0,0,0,19,0
2023-04-05 23:00,35,0,0,0,18,0
2023-04-06 00:00,55,0,9,0,19,0
2023-04-06 01:00,87,0,0,0,19,0
2023-04-06 02:00,404,18,0,0,19,323
2023-04-06 03:00,382,11,0,0,19,322
2023-04-06 04:00,582,0,0,0,19,0
2023-04-06 05:00,39,0,0,0,19,0
2023-04-06 06:00,38,0,0,0,9,0
2023-04-06 07:00,25,0,0,0,2,0
2023-04-06 08:00,34,0,0,0,12,0
2023-04-06 09:00,45,0,0,0,24,0
2023-04-06 10:00,22,0,0,0,2,0
2023-04-06 11:00,23,0,0,0,2,0
2023-04-06 12:00,66,0,0,0,25,0
2023-04-06 13:00,35,0,0,0,6,0
2023-04-06 14:00,48,0,0,0,0,0
2023-04-06 15:00,32,0,0,0,0,0
2023-04-06 16:00,38,0,0,0,13,0
2023-04-06 17:00,255,0,192,0,24,0
2023-04-06 18:00,39,0,0,0,7,0
2023-04-06 19:00,53,0,0,0,0,0
2023-04-06 20:00,335,0,0,0,0,313
2023-04-06 21:00,352,0,0,19,11,314
2023-04-06 22:00,33,0,0,0,14,0
2023-04-06 23:00,217,0,0,233,25,1
2023-04-07 00:00,245,0,0,185,26,1
2023-04-07 01:00,72,0,0,24,24,0
2023-04-07 02:00,152,0,0,24,15,85
2023-04-07 03:00,68,0,0,0,0,0
2023-04-07 04:00,65,0,35,0,1,0
2023-04-07 05:00,77,0,27,0,11,0
2023-04-07 06:00,46,0,0,0,25,0
2023-04-07 07:00,45,0,0,0,25,0
2023-04-07 08:00,38,0,0,0,17,0
2023-04-07 09:00,25,0,0,0,2,0
2023-04-07 10:00,25,0,0,0,2,0
2023-04-07 11:00,26,0,0,0,2,0
2023-04-07 12:00,37,0,0,0,4,0
2023-04-07 13:00,155,0,0,133,22,30
2023-04-07 14:00,74,0,0,0,26,15
2023-04-07 15:00,54,0,0,0,24,2
2023-04-07 16:00,41,0,0,0,20,2
2023-04-07 17:00,28,0,0,0,4,2
2023-04-07 18:00,24,0,0,0,0,2
2023-04-07 19:00,25,0,0,0,0,2
2023-04-07 20:00,336,0,0,0,0,317
2023-04-07 21:00,410,0,64,0,0,319
2023-04-07 22:00,44,0,0,0,11,2
2023-04-07 23:00,55,0,0,0,26,2
2023-04-08 00:00,46,0,0,0,25,2
2023-04-08 01:00,49,0,0,0,25,2
2023-04-08 02:00,665,0,318,0,25,2
2023-04-08 03:00,176,0,9,0,20,26
2023-04-08 04:00,42,0,0,0,6,4
2023-04-08 05:00,37,0,0,0,2,3
2023-04-08 06:00,37,0,0,0,0,3
2023-04-08 07:00,36,0,0,0,0,4
2023-04-08 08:00,37,0,0,0,0,4
2023-04-08 09:00,47,0,0,0,12,4
2023-04-08 10:00,47,0,0,0,24,4
2023-04-08 11:00,47,0,0,0,26,3
2023-04-08 12:00,47,0,0,0,25,3
2023-04-08 13:00,62,0,0,49,14,2
2023-04-08 14:00,25,0,0,0,1,3
2023-04-08 15:00,25,0,0,0,0,2
2023-04-08 16:00,26,0,0,0,3,2
2023-04-08 17:00,48,0,0,0,24,2
2023-04-08 18:00,55,0,0,0,26,2
2023-04-08 19:00,49,0,0,49,0,2
2023-04-08 20:00,368,0,0,0,4,334
2023-04-08 21:00,496,0,136,0,24,322
2023-04-08 22:00,92,0,47,0,25,4
2023-04-08 23:00,48,0,0,0,27,4
2023-04-09 00:00,319,0,0,475,0,18
2023-04-09 01:00,80,0,0,0,23,3
2023-04-09 02:00,101,0,0,0,24,13
2023-04-09 03:00,75,0,0,0,25,13
2023-04-09 04:00,65,0,0,0,25,14
2023-04-09 05:00,58,0,0,0,24,2
2023-04-09 06:00,44,0,0,0,24,1
2023-04-09 07:00,41,0,0,0,20,2
2023-04-09 08:00,32,0,0,0,9,2
2023-04-09 09:00,25,0,0,0,2,2
2023-04-09 10:00,26,0,0,0,2,2
2023-04-09 11:00,26,0,0,0,2,2
2023-04-09 12:00,42,0,0,32,2,2
2023-04-09 13:00,92,0,0,0,8,21
2023-04-09 14:00,354,0,311,0,20,3
2023-04-09 15:00,281,0,45,0,25,165
2023-04-09 16:00,42,0,0,0,25,0
2023-04-09 17:00,63,0,0,0,24,0
2023-04-09 18:00,39,0,0,0,19,0
2023-04-09 19:00,163,0,0,133,11,1
2023-04-09 20:00,332,0,0,0,1,313
2023-04-09 21:00,337,0,0,0,1,316
2023-04-09 22:00,51,19,0,0,0,0
2023-04-09 23:00,98,20,0,0,1,24
2023-04-10 00:00,178,10,0,129,0,17
2023-04-10 01:00,73,19,0,0,1,21
2023-04-10 02:00,70,18,0,0,0,24
2023-04-10 03:00,60,19,0,0,0,4
2023-04-10 04:00,77,19,0,0,1,3
2023-04-10 05:00,47,18,0,0,2,3
2023-04-10 06:00,54,17,0,0,8,4
2023-04-10 07:00,63,18,0,0,18,3
2023-04-10 08:00,67,17,0,0,26,4
2023-04-10 09:00,67,17,0,0,25,3
2023-04-10 10:00,50,0,0,0,25,4
2023-04-10 11:00,50,0,0,0,25,4
2023-04-10 12:00,64,19,0,0,22,3
2023-04-10 13:00,41,0,0,11,12,3
2023-04-10 14:00,66,19,0,12,5,4
2023-04-10 15:00,138,17,0,0,2,48
2023-04-10 16:00,624,0,0,268,1,2
2023-04-10 17:00,56,0,0,10,23,0
2023-04-10 18:00,408,0,0,68,23,0
2023-04-10 19:00,124,15,0,64,21,1
2023-04-10 20:00,418,19,0,34,21,312
2023-04-10 21:00,372,19,0,0,21,314
2023-04-10 22:00,69,17,0,0,21,0
2023-04-10 23:00,105,21,0,0,21,0
2023-04-11 00:00,24,0,0,0,0,0
2023-04-11 01:00,50,0,0,0,22,0
2023-04-11 02:00,368,0,0,0,23,318
2023-04-11 03:00,36,0,0,0,1,0
2023-04-11 04:00,52,0,0,0,22,0
2023-04-11 05:00,261,18,0,0,24,129
2023-04-11 06:00,27,0,0,0,0,0
2023-04-11 07:00,39,0,0,0,16,0
2023-04-11 08:00,44,0,0,0,23,0
2023-04-11 09:00,38,0,0,0,15,0
2023-04-11 10:00,27,0,0,0,2,0
2023-04-11 11:00,44,0,0,0,21,0
2023-04-11 12:00,45,0,0,0,23,0
2023-04-11 13:00,57,0,0,24,13,0
2023-04-11 14:00,103,5,0,130,1,1
2023-04-11 15:00,140,0,0,0,22,14
2023-04-11 16:00,305,0,264,0,23,0
2023-04-11 17:00,24,0,0,0,2,0
2023-04-11 18:00,27,0,0,0,7,0
2023-04-11 19:00,42,0,0,0,23,0
2023-04-11 20:00,350,0,0,0,19,314
2023-04-11 21:00,73,19,27,0,11,0
2023-04-11 22:00,102,19,44,0,23,0
2023-04-11 23:00,59,19,0,0,0,15
2023-04-12 00:00,160,0,0,74,2,24
2023-04-12 01:00,594,0,0,0,0,5
2023-04-12 02:00,423,18,0,0,0,323
2023-04-12 03:00,386,19,0,0,0,325
2023-04-12 04:00,65,19,0,0,9,2
2023-04-12 05:00,75,18,0,0,22,2
2023-04-12 06:00,48,0,0,0,25,2
2023-04-12 07:00,48,0,0,0,26,2
2023-04-12 08:00,48,0,0,0,25,2
2023-04-12 09:00,46,0,0,0,22,3
2023-04-12 10:00,39,0,0,0,14,2
2023-04-12 11:00,32,0,0,0,6,2
2023-04-12 12:00,28,0,0,0,2,2
2023-04-12 13:00,78,20,0,48,2,6
2023-04-12 14:00,71,15,0,0,0,13
2023-04-12 15:00,25,0,0,0,0,2
2023-04-12 16:00,26,0,0,0,1,2
2023-04-12 17:00,45,21,0,0,0,2
2023-04-12 18:00,43,19,0,0,0,1
2023-04-12 19:00,43,20,0,0,0,2
2023-04-12 20:00,353,17,0,0,1,316
2023-04-12 21:00,370,21,0,2,15,316
2023-04-12 22:00,246,19,154,0,25,2
2023-04-12 23:00,81,0,0,0,25,2
2023-04-13 00:00,60,0,0,15,27,2
2023-04-13 01:00,65,19,0,14,2,2
2023-04-13 02:00,376,19,0,0,3,319
2023-04-13 03:00,383,18,0,0,19,321
2023-04-13 04:00,67,22,0,0,23,2
2023-04-13 05:00,85,22,0,0,25,2
2023-04-13 06:00,224,0,0,0,25,1
2023-04-13 07:00,47,0,0,0,26,2
2023-04-13 08:00,43,0,0,0,21,2
2023-04-13 09:00,35,0,0,0,10,2
2023-04-13 10:00,28,0,0,0,4,3
2023-04-13 11:00,27,0,0,0,2,2
2023-04-13 12:00,131,9,0,87,14,3
2023-04-13 13:00,71,19,0,0,5,2
2023-04-13 14:00,52,18,9,0,5,2
2023-04-13 15:00,29,0,0,0,7,2
2023-04-13 16:00,35,0,0,0,15,2
2023-04-13 17:00,42,0,0,0,23,2
2023-04-13 18:00,43,0,0,0,26,2
2023-04-13 19:00,62,18,0,0,26,2
2023-04-13 20:00,524,0,24,0,25,438
2023-04-13 21:00,267,0,9,24,26,208
2023-04-13 22:00,44,0,0,0,26,3
2023-04-13 23:00,44,0,0,0,25,2
2023-04-14 00:00,44,0,0,0,25,2
2023-04-14 01:00,88,0,0,0,25,45
2023-04-14 02:00,136,18,0,0,24,53
2023-04-14 03:00,89,19,0,0,24,1
2023-04-14 04:00,88,18,0,0,24,2
2023-04-14 05:00,85,19,0,0,17,2
2023-04-14 06:00,24,0,0,0,0,0
2023-04-14 07:00,25,0,0,0,0,0
2023-04-14 08:00,25,0,0,0,0,0
2023-04-14 09:00,25,0,0,0,0,0
2023-04-14 10:00,25,0,0,0,0,0
2023-04-14 11:00,25,0,0,0,0,0
2023-04-14 12:00,29,0,0,0,0,0
2023-04-14 13:00,114,3,0,64,1,8
2023-04-14 14:00,21,0,0,0,0,0
2023-04-14 15:00,21,0,0,0,0,0
2023-04-14 16:00,21,0,0,0,0,0
2023-04-14 17:00,21,0,0,0,0,0
2023-04-14 18:00,21,0,0,0,0,0
2023-04-14 19:00,21,0,0,0,1,0
2023-04-14 20:00,330,0,0,0,3,309
2023-04-14 21:00,333,0,0,0,4,312
2023-04-14 22:00,26,0,0,0,5,0
2023-04-14 23:00,28,0,0,0,7,0
2023-04-15 00:00,30,0,0,0,10,0
2023-04-15 01:00,32,0,0,0,12,0
2023-04-15 02:00,33,0,0,0,13,0
2023-04-15 03:00,34,0,0,0,14,0
2023-04-15 04:00,36,0,0,0,16,0
2023-04-15 05:00,38,0,0,0,19,0
2023-04-15 06:00,82,0,0,0,26,0
2023-04-15 07:00,43,0,0,0,26,0
2023-04-15 08:00,43,0,0,0,25,0
2023-04-15 09:00,43,0,0,0,25,0
2023-04-15 10:00,43,0,0,0,25,0
2023-04-15 11:00,42,0,0,0,24,0
2023-04-15 12:00,43,0,0,0,24,0
2023-04-15 13:00,88,0,0,0,24,0
2023-04-15 14:00,42,0,0,0,24,0
2023-04-15 15:00,42,0,0,0,24,0
2023-04-15 16:00,41,0,0,0,24,0
2023-04-15 17:00,42,0,0,0,23,0
2023-04-15 18:00,40,0,0,0,22,0
2023-04-15 19:00,40,0,0,0,21,0
2023-04-15 20:00,347,0,0,0,20,311
2023-04-15 21:00,39,0,0,0,20,0
2023-04-15 22:00,38,0,0,0,20,0
2023-04-15 23:00,38,0,0,0,18,0
2023-04-16 00:00,37,0,0,0,17,0
2023-04-16 01:00,34,0,0,0,14,0
2023-04-16 02:00,54,0,0,0,13,0
2023-04-16 03:00,31,0,0,0,11,0
2023-04-16 04:00,28,0,0,0,8,0
2023-04-16 05:00,27,0,0,0,7,0
2023-04-16 06:00,27,0,0,0,5,0
2023-04-16 07:00,28,0,0,0,1,6
2023-04-16 08:00,25,0,0,0,0,2
2023-04-16 09:00,24,0,0,0,0,2
2023-04-16 10:00,25,0,0,0,0,2
2023-04-16 11:00,25,0,0,0,0,2
2023-04-16 12:00,32,0,0,0,0,9
2023-04-16 13:00,562,0,0,0,0,4
2023-04-16 14:00,24,0,0,0,0,1
2023-04-16 15:00,25,0,0,0,0,2
2023-04-16 16:00,25,0,0,0,0,2
2023-04-16 17:00,24,0,0,0,0,2
2023-04-16 18:00,24,0,0,0,0,2
2023-04-16 19:00,25,0,0,0,0,2
2023-04-16 20:00,337,0,0,0,0,317
2023-04-16 21:00,344,0,0,0,0,324
2023-04-16 22:00,25,0,0,0,2,2
2023-04-16 23:00,45,19,0,0,2,2
2023-04-17 00:00,25,0,0,0,2,2
2023-04-17 01:00,66,0,0,0,3,2
2023-04-17 02:00,106,19,0,0,4,2
2023-04-17 03:00,110,19,0,0,9,2
2023-04-17 04:00,136,22,0,0,25,3
2023-04-17 05:00,133,21,0,0,25,2
2023-04-17 06:00,91,0,0,0,25,2
2023-04-17 07:00,366,0,0,0,25,326
2023-04-17 08:00,45,0,0,0,25,2
2023-04-17 09:00,44,0,0,0,24,3
2023-04-17 10:00,44,0,0,0,24,2
2023-04-17 11:00,44,0,0,0,22,3
2023-04-17 12:00,40,0,0,0,18,2
2023-04-17 13:00,36,0,0,0,14,2
2023-04-17 14:00,38,0,0,0,10,2
2023-04-17 15:00,115,0,0,0,3,2
2023-04-17 16:00,70,0,0,8,0,11
2023-04-17 17:00,28,0,0,0,3,0
2023-04-17 18:00,27,0,0,0,0,0
2023-04-17 19:00,29,0,0,0,8,0
2023-04-17 20:00,356,0,23,0,17,302
2023-04-17 21:00,386,0,41,0,25,308
2023-04-17 22:00,60,8,0,0,25,1
2023-04-17 23:00,52,10,0,0,25,0
2023-04-18 00:00,41,0,0,0,24,0
2023-04-18 01:00,38,0,0,0,19,0
2023-04-18 02:00,342,0,0,0,12,314
2023-04-18 03:00,26,0,0,0,4,0
2023-04-18 04:00,22,0,0,0,1,0
2023-04-18 05:00,23,0,0,0,1,0
2023-04-18 06:00,23,0,0,0,0,0
2023-04-18 07:00,23,0,0,0,0,0
2023-04-18 08:00,22,0,0,0,0,0
2023-04-18 09:00,23,0,0,0,0,0
2023-04-18 10:00,23,0,0,0,0,0
2023-04-18 11:00,23,0,0,0,0,0
2023-04-18 12:00,23,0,0,0,0,0
2023-04-18 13:00,28,0,0,0,6,0
2023-04-18 14:00,32,0,0,0,12,0
2023-04-18 15:00,36,0,0,0,17,0
2023-04-18 16:00,68,0,0,0,23,5
2023-04-18 17:00,43,0,0,0,25,0
2023-04-18 18:00,43,0,0,0,26,0
2023-04-18 19:00,43,0,0,0,25,0
2023-04-18 20:00,341,0,0,0,24,302
2023-04-18 21:00,156,0,0,0,25,114
2023-04-18 22:00,43,0,0,0,24,0
2023-04-18 23:00,42,0,0,0,24,0
2023-04-19 00:00,43,0,0,0,25,0
2023-04-19 01:00,41,0,0,0,25,0
2023-04-19 02:00,42,0,0,0,24,0
2023-04-19 03:00,42,0,0,0,23,0
2023-04-19 04:00,42,0,0,0,24,0
2023-04-19 05:00,42,0,0,0,23,0
2023-04-19 06:00,41,0,0,0,23,0
2023-04-19 07:00,39,0,0,0,21,0
2023-04-19 08:00,37,0,0,0,18,0
2023-04-19 09:00,34,0,0,0,15,0
2023-04-19 10:00,31,0,0,0,12,0
2023-04-19 11:00,29,0,0,0,9,0
2023-04-19 12:00,26,0,0,0,6,0
2023-04-19 13:00,22,0,0,0,1,0
2023-04-19 14:00,23,0,0,0,0,0
2023-04-19 15:00,22,0,0,0,1,0
2023-04-19 16:00,22,0,0,0,0,0
2023-04-19 17:00,22,0,0,0,2,0
2023-04-19 18:00,54,0,0,0,0,0
2023-04-19 19:00,23,0,0,0,0,0
2023-04-19 20:00,335,0,0,0,0,316
2023-04-19 21:00,22,0,0,0,0,0
2023-04-19 22:00,320,0,274,50,1,0
2023-04-19 23:00,69,0,0,0,0,3
2023-04-20 00:00,50,18,0,0,1,0
2023-04-20 01:00,48,19,0,0,1,0
2023-04-20 02:00,47,19,0,0,2,0
2023-04-20 03:00,51,17,0,0,0,4
2023-04-20 04:00,45,17,0,0,0,0
2023-04-20 05:00,90,20,0,1,19,0
2023-04-20 06:00,44,0,0,0,26,0
2023-04-20 07:00,44,0,0,0,25,0
2023-04-20 08:00,43,0,0,0,25,0
2023-04-20 09:00,44,0,0,0,25,0
2023-04-20 10:00,43,0,0,0,25,0
2023-04-20 11:00,44,0,0,0,25,0
2023-04-20 12:00,43,0,0,0,24,0
2023-04-20 13:00,53,0,0,0,20,0
2023-04-20 14:00,207,0,0,0,16,133
2023-04-20 15:00,216,0,0,0,7,160
2023-04-20 16:00,25,0,0,0,4,0
2023-04-20 17:00,77,21,0,0,1,0
2023-04-20 18:00,161,20,0,0,0,73
2023-04-20 19:00,104,19,0,0,1,0
2023-04-20 20:00,392,0,0,0,0,311
2023-04-20 21:00,436,23,44,0,0,317
2023-04-20 22:00,79,19,0,0,0,0
2023-04-20 23:00,77,19,0,0,0,0
2023-04-21 00:00,125,19,0,30,0,20
2023-04-21 01:00,90,20,0,15,2,0
2023-04-21 02:00,53,19,0,14,0,0
2023-04-21 03:00,40,19,0,0,0,0
2023-04-21 04:00,41,19,0,0,2,0
2023-04-21 05:00,67,3,0,0,10,13
2023-04-21 06:00,52,11,0,0,0,0
2023-04-21 07:00,29,0,0,0,8,0
2023-04-21 08:00,34,0,0,0,14,0
2023-04-21 09:00,40,0,0,0,21,0
2023-04-21 10:00,44,0,0,0,26,0
2023-04-21 11:00,44,0,0,0,25,0
