time,power1,TV,washing_drying,kitchen appliances,fridge,heating
2023-03-17 16:00,94,17,0,0,0,3
2023-03-17 17:00,207,15,0,0,0,103
2023-03-17 18:00,483,14,0,308,0,105
2023-03-17 19:00,423,15,0,217,0,107
2023-03-17 20:00,175,11,0,0,0,110
2023-03-17 21:00,88,11,0,0,0,2
2023-03-17 22:00,67,0,0,0,0,3
2023-03-17 23:00,35,0,0,0,0,2
2023-03-18 00:00,62,0,0,0,0,3
2023-03-18 01:00,74,15,0,0,0,2
2023-03-18 02:00,124,14,0,0,0,3
2023-03-18 03:00,79,10,0,0,0,2
2023-03-18 04:00,89,10,0,0,0,3
2023-03-18 05:00,66,2,0,0,0,2
2023-03-18 06:00,50,2,0,0,0,3
2023-03-18 07:00,173,2,0,0,0,100
2023-03-18 08:00,157,3,0,0,0,104
2023-03-18 09:00,638,2,0,0,0,102
2023-03-18 10:00,181,2,0,0,0,104
2023-03-18 11:00,49,2,0,0,0,3
2023-03-18 12:00,70,0,0,0,0,3
2023-03-18 13:00,73,15,0,0,0,3
2023-03-18 14:00,71,0,0,0,0,3
2023-03-18 15:00,80,0,0,0,0,3
2023-03-18 16:00,61,0,0,0,0,3
2023-03-18 17:00,192,14,0,0,0,104
2023-03-18 18:00,172,15,0,0,0,107
2023-03-18 19:00,187,14,0,0,0,109
2023-03-18 20:00,533,15,0,348,0,111
2023-03-18 21:00,217,3,157,0,0,3
2023-03-18 22:00,71,0,0,0,0,3
2023-03-18 23:00,72,0,0,0,0,3
2023-03-19 00:00,202,15,0,104,0,3
2023-03-19 01:00,91,14,0,0,0,3
2023-03-19 02:00,107,8,0,0,0,3
2023-03-19 03:00,55,10,0,0,0,3
2023-03-19 04:00,64,2,0,0,0,3
2023-03-19 05:00,44,2,0,0,0,3
2023-03-19 06:00,66,2,0,0,0,3
2023-03-19 07:00,136,2,0,0,0,97
2023-03-19 08:00,168,3,0,0,0,101
2023-03-19 09:00,149,3,0,0,0,101
2023-03-19 10:00,167,2,0,0,0,103
2023-03-19 11:00,78,0,0,0,0,3
2023-03-19 12:00,64,0,0,0,0,3
2023-03-19 13:00,74,0,0,0,0,3
2023-03-19 14:00,67,0,0,0,0,3
2023-03-19 15:00,62,0,0,0,0,3
2023-03-19 16:00,67,0,0,0,0,3
2023-03-19 17:00,146,0,0,0,0,102
2023-03-19 18:00,191,14,0,0,0,104
2023-03-19 19:00,548,15,354,0,0,104
2023-03-19 20:00,218,15,33,0,0,108
2023-03-19 21:00,95,5,0,0,0,3
2023-03-19 22:00,85,15,0,0,0,3
2023-03-19 23:00,96,0,38,0,0,3
2023-03-20 00:00,79,7,0,0,0,2
2023-03-20 01:00,73,14,0,0,0,3
2023-03-20 02:00,88,5,0,0,0,3
2023-03-20 03:00,45,10,0,0,0,2
2023-03-20 04:00,65,10,0,0,0,3
2023-03-20 05:00,42,3,0,0,0,2
2023-03-20 06:00,63,3,0,0,0,3
2023-03-20 07:00,142,2,0,0,0,102
2023-03-20 08:00,157,2,0,0,0,105
2023-03-20 09:00,131,2,0,0,0,107
2023-03-20 10:00,161,2,0,0,0,108
2023-03-20 11:00,47,3,0,0,0,3
2023-03-20 12:00,154,17,0,64,0,3
2023-03-20 13:00,76,2,0,0,0,3
2023-03-20 14:00,74,17,0,0,0,3
2023-03-20 15:00,76,2,0,0,0,2
2023-03-20 16:00,61,3,0,0,0,3
2023-03-20 17:00,180,2,0,0,0,106
2023-03-20 18:00,371,16,14,160,0,109
2023-03-20 19:00,309,16,45,57,0,112
2023-03-20 20:00,656,10,0,461,0,113
2023-03-20 21:00,478,3,0,406,0,2
2023-03-20 22:00,93,3,0,9,0,3
2023-03-20 23:00,642,15,358,172,0,3
2023-03-21 00:00,127,0,64,0,14,2
2023-03-21 01:00,76,0,0,0,26,3
2023-03-21 02:00,56,0,0,0,0,3
2023-03-21 03:00,86,0,0,0,15,3
2023-03-21 04:00,107,7,0,0,0,3
2023-03-21 05:00,84,10,0,0,0,2
2023-03-21 06:00,54,3,0,0,0,3
2023-03-21 07:00,179,3,0,0,0,107
2023-03-21 08:00,190,2,0,0,0,109
2023-03-21 09:00,166,2,0,0,0,111
2023-03-21 10:00,187,2,0,0,0,114
2023-03-21 11:00,49,3,0,0,0,3
2023-03-21 12:00,85,18,0,0,0,3
2023-03-21 13:00,177,16,0,0,0,3
2023-03-21 14:00,554,2,0,0,0,3
2023-03-21 15:00,187,0,0,0,0,2
2023-03-21 16:00,41,0,0,0,0,3
2023-03-21 17:00,168,0,0,0,25,99
2023-03-21 18:00,151,0,0,0,0,100
2023-03-21 19:00,175,0,0,0,0,103
2023-03-21 20:00,147,0,0,0,0,105
2023-03-21 21:00,61,0,0,0,0,3
2023-03-21 22:00,64,0,0,0,0,3
2023-03-21 23:00,48,0,0,0,0,3
2023-03-22 00:00,92,15,0,0,0,3
2023-03-22 01:00,75,15,0,0,0,2
2023-03-22 02:00,124,23,0,0,0,3
2023-03-22 03:00,61,11,0,0,0,2
2023-03-22 04:00,70,10,0,0,0,3
2023-03-22 05:00,83,3,0,0,0,3
2023-03-22 06:00,56,3,0,0,0,3
2023-03-22 07:00,169,3,0,0,0,102
2023-03-22 08:00,171,2,0,0,0,105
2023-03-22 09:00,160,2,0,0,0,107
2023-03-22 10:00,186,3,0,0,0,110
2023-03-22 11:00,86,3,0,0,0,3
2023-03-22 12:00,52,2,0,0,0,3
2023-03-22 13:00,146,17,0,60,0,3
2023-03-22 14:00,47,3,0,0,0,3
2023-03-22 15:00,62,0,0,0,0,3
2023-03-22 16:00,103,0,0,0,0,3
2023-03-22 17:00,158,0,0,0,0,108
2023-03-22 18:00,199,15,0,0,0,108
2023-03-22 19:00,177,0,0,0,0,107
2023-03-22 20:00,165,0,0,0,0,109
2023-03-22 21:00,75,0,0,0,0,3
2023-03-22 22:00,33,0,0,0,0,2
2023-03-22 23:00,53,0,0,0,0,3
2023-03-23 00:00,38,0,0,0,0,2
2023-03-23 01:00,73,0,0,0,0,3
2023-03-23 02:00,111,14,0,0,0,2
2023-03-23 03:00,84,15,0,0,0,3
2023-03-23 04:00,57,3,0,0,0,2
2023-03-23 05:00,67,3,0,0,0,3
2023-03-23 06:00,55,2,0,0,0,2
2023-03-23 07:00,181,2,0,0,0,110
2023-03-23 08:00,145,3,0,0,0,112
2023-03-23 09:00,54,2,0,0,0,3
2023-03-23 10:00,56,2,0,0,0,3
2023-03-23 11:00,37,3,0,0,0,2
2023-03-23 12:00,81,3,0,0,0,3
2023-03-23 13:00,89,16,0,0,0,3
2023-03-23 14:00,56,16,0,0,0,2
2023-03-23 15:00,63,3,0,0,0,3
2023-03-23 16:00,113,2,0,68,0,2
2023-03-23 17:00,192,2,0,0,0,108
2023-03-23 18:00,173,11,0,0,0,107
2023-03-23 19:00,170,0,0,0,0,109
2023-03-23 20:00,159,0,0,0,0,110
2023-03-23 21:00,74,0,0,0,0,3
2023-03-23 22:00,80,0,0,0,0,3
2023-03-23 23:00,50,0,0,0,0,2
2023-03-24 00:00,54,0,0,0,0,3
2023-03-24 01:00,38,0,0,0,0,2
2023-03-24 02:00,93,14,0,0,0,3
2023-03-24 03:00,89,14,0,0,0,3
2023-03-24 04:00,83,10,0,0,0,3
2023-03-24 05:00,26,3,0,0,0,3
2023-03-24 06:00,55,4,0,0,0,6
2023-03-24 07:00,142,2,0,0,0,106
2023-03-24 08:00,175,2,0,0,0,107
2023-03-24 09:00,145,3,0,0,0,109
2023-03-24 10:00,163,3,0,0,0,113
2023-03-24 11:00,40,2,0,0,0,3
2023-03-24 12:00,84,2,0,0,0,3
2023-03-24 13:00,78,17,0,0,0,3
2023-03-24 14:00,75,18,0,0,0,3
2023-03-24 15:00,236,18,0,0,0,3
2023-03-24 16:00,110,17,0,0,0,3
2023-03-24 17:00,268,17,0,6,0,109
2023-03-24 18:00,200,17,0,0,0,112
2023-03-24 19:00,75,10,0,0,0,2
2023-03-24 20:00,207,15,0,108,0,3
2023-03-24 21:00,183,15,0,44,0,2
2023-03-24 22:00,58,16,0,0,0,3
2023-03-24 23:00,85,16,0,0,0,2
2023-03-25 00:00,170,15,0,79,0,3
2023-03-25 01:00,66,0,0,0,0,2
2023-03-25 02:00,121,15,0,0,0,3
2023-03-25 03:00,73,16,0,0,0,2
2023-03-25 04:00,98,10,0,0,0,3
2023-03-25 05:00,69,10,0,0,0,2
2023-03-25 06:00,70,3,0,0,0,3
2023-03-25 07:00,148,3,0,0,0,104
2023-03-25 08:00,162,2,0,0,0,106
2023-03-25 09:00,171,2,0,0,0,108
2023-03-25 10:00,154,3,0,0,0,112
2023-03-25 11:00,76,2,0,0,0,2
2023-03-25 12:00,55,2,0,0,0,3
2023-03-25 13:00,172,18,0,0,0,2
2023-03-25 14:00,72,3,0,0,0,3
2023-03-25 15:00,49,2,0,0,0,2
2023-03-25 16:00,92,10,0,0,0,3
2023-03-25 17:00,157,0,0,0,0,107
2023-03-25 18:00,195,15,0,0,0,110
2023-03-25 19:00,205,10,0,0,0,111
2023-03-25 20:00,84,10,0,0,0,3
2023-03-25 21:00,88,0,0,0,0,3
2023-03-25 22:00,75,15,0,0,0,3
2023-03-25 23:00,102,15,0,0,0,3
2023-03-26 00:00,180,15,0,0,0,3
2023-03-26 01:00,66,15,0,0,0,3
2023-03-26 02:00,103,14,0,0,0,3
2023-03-26 03:00,71,11,0,0,0,3
2023-03-26 04:00,74,11,0,0,0,3
2023-03-26 05:00,78,3,0,0,0,2
2023-03-26 06:00,60,3,0,0,0,3
2023-03-26 07:00,138,2,0,0,0,99
2023-03-26 08:00,170,2,0,0,0,102
2023-03-26 09:00,160,3,0,0,0,104
2023-03-26 10:00,160,2,0,0,0,105
2023-03-26 11:00,226,2,0,0,0,149
2023-03-26 12:00,363,18,0,0,0,265
2023-03-26 13:00,348,15,29,2,0,273
2023-03-26 14:00,54,2,0,0,0,3
2023-03-26 15:00,66,3,0,0,0,3
2023-03-26 16:00,60,10,0,0,0,3
2023-03-26 17:00,467,9,0,0,0,391
2023-03-26 18:00,720,0,0,236,0,379
2023-03-26 19:00,210,14,0,0,0,103
2023-03-26 20:00,183,15,0,0,0,104
2023-03-26 21:00,54,0,0,0,0,3
2023-03-26 22:00,43,0,0,0,0,3
2023-03-26 23:00,70,0,0,0,0,2
2023-03-27 00:00,521,12,0,429,0,3
2023-03-27 01:00,123,15,0,0,0,3
2023-03-27 02:00,151,14,0,0,0,3
2023-03-27 03:00,117,16,0,0,0,2
2023-03-27 04:00,53,10,0,0,0,3
2023-03-27 05:00,63,3,0,0,0,3
2023-03-27 06:00,53,4,0,0,0,6
2023-03-27 07:00,142,2,0,0,0,97
2023-03-27 08:00,154,3,0,0,0,100
2023-03-27 09:00,435,2,0,0,0,388
2023-03-27 10:00,719,2,0,0,0,644
2023-03-27 11:00,340,8,13,0,0,267
2023-03-27 12:00,200,3,20,0,0,124
2023-03-27 13:00,56,17,0,0,0,3
2023-03-27 14:00,68,3,0,0,0,2
2023-03-27 15:00,58,2,0,0,0,2
2023-03-27 16:00,57,2,0,0,0,2
2023-03-27 17:00,313,3,0,115,0,101
2023-03-27 18:00,178,2,0,0,0,104
2023-03-27 19:00,643,17,0,443,0,104
2023-03-27 20:00,227,18,0,31,0,96
2023-03-27 21:00,95,3,0,31,0,3
2023-03-27 22:00,109,2,0,31,0,3
2023-03-27 23:00,95,3,0,30,0,3
2023-03-28 00:00,58,3,0,0,0,2
2023-03-28 01:00,80,2,0,0,0,3
2023-03-28 02:00,70,2,0,0,0,2
2023-03-28 03:00,66,3,0,0,0,3
2023-03-28 04:00,77,2,0,0,0,2
2023-03-28 05:00,63,5,0,0,0,3
2023-03-28 06:00,65,10,0,0,0,3
2023-03-28 07:00,158,3,0,0,0,85
2023-03-28 08:00,136,2,0,0,0,89
2023-03-28 09:00,175,2,0,0,0,92
2023-03-28 10:00,191,3,0,0,0,95
2023-03-28 11:00,46,3,0,0,0,3
2023-03-28 12:00,66,2,0,0,0,2
2023-03-28 13:00,77,3,0,0,0,3
2023-03-28 14:00,57,12,0,0,0,3
2023-03-28 15:00,113,17,0,0,0,3
2023-03-28 16:00,776,18,0,230,0,3
2023-03-28 17:00,106,18,0,0,0,3
2023-03-28 18:00,199,16,0,32,0,94
2023-03-28 19:00,215,16,0,0,0,95
2023-03-28 20:00,210,17,0,0,0,99
2023-03-28 21:00,192,15,0,31,0,101
2023-03-28 22:00,199,15,0,0,0,103
2023-03-28 23:00,181,17,0,0,0,105
2023-03-29 00:00,215,16,0,0,0,105
2023-03-29 01:00,200,16,0,0,0,106
2023-03-29 02:00,155,11,0,0,0,105
2023-03-29 03:00,176,10,0,0,0,108
2023-03-29 04:00,163,10,0,0,0,110
2023-03-29 05:00,54,3,0,0,0,3
2023-03-29 06:00,72,3,0,0,0,3
2023-03-29 07:00,46,2,0,0,0,3
2023-03-29 08:00,73,2,0,0,0,3
2023-03-29 09:00,174,3,0,0,0,109
2023-03-29 10:00,45,2,0,0,0,3
2023-03-29 11:00,84,2,0,0,0,3
2023-03-29 12:00,58,3,0,0,0,3
2023-03-29 13:00,34,2,0,0,0,3
2023-03-29 14:00,65,2,0,0,0,3
2023-03-29 15:00,55,3,0,0,0,3
2023-03-29 16:00,77,2,0,0,0,3
2023-03-29 17:00,72,12,0,0,0,3
2023-03-29 18:00,188,14,0,0,0,102
2023-03-29 19:00,146,14,0,0,0,59
2023-03-29 20:00,160,24,0,0,0,75
2023-03-29 21:00,168,10,0,0,0,91
2023-03-29 22:00,104,18,0,0,0,42
2023-03-29 23:00,195,14,0,0,0,113
2023-03-30 00:00,335,14,0,173,0,113
2023-03-30 01:00,323,15,0,203,0,3
2023-03-30 02:00,78,14,0,0,0,3
2023-03-30 03:00,101,9,0,0,0,22
2023-03-30 04:00,103,3,0,0,0,52
2023-03-30 05:00,31,2,0,0,0,4
2023-03-30 06:00,78,2,0,0,0,3
2023-03-30 07:00,53,3,0,0,0,3
2023-03-30 08:00,128,2,0,0,0,69
2023-03-30 09:00,216,2,0,0,0,111
2023-03-30 10:00,162,3,0,0,0,112
2023-03-30 11:00,65,3,0,0,0,3
2023-03-30 12:00,66,11,0,0,0,2
2023-03-30 13:00,43,2,0,0,0,3
2023-03-30 14:00,175,3,0,0,0,112
2023-03-30 15:00,75,2,0,0,0,3
2023-03-30 16:00,221,2,134,0,0,30
2023-03-30 17:00,74,3,0,0,0,3
2023-03-30 18:00,65,17,0,0,0,2
2023-03-30 19:00,158,15,0,0,0,58
2023-03-30 20:00,98,2,0,0,0,16
2023-03-30 21:00,50,3,0,0,0,3
2023-03-30 22:00,188,11,0,0,0,114
2023-03-30 23:00,111,16,0,0,0,59
2023-03-31 00:00,226,17,0,57,0,77
2023-03-31 01:00,153,16,0,12,0,28
2023-03-31 02:00,246,16,0,63,0,112
2023-03-31 03:00,164,10,0,0,0,105
2023-03-31 04:00,147,10,0,0,0,109
2023-03-31 05:00,181,10,0,0,0,111
2023-03-31 06:00,82,2,0,0,0,3
2023-03-31 07:00,50,2,0,0,0,3
2023-03-31 08:00,76,3,0,0,0,2
2023-03-31 09:00,97,2,0,0,0,32
2023-03-31 10:00,67,2,0,0,0,2
2023-03-31 11:00,76,3,0,0,0,3
2023-03-31 12:00,35,2,0,0,0,3
2023-03-31 13:00,50,11,0,0,0,3
2023-03-31 14:00,187,16,0,0,0,111
2023-03-31 15:00,81,2,26,0,0,2
2023-03-31 16:00,176,3,44,0,0,32
2023-03-31 17:00,105,3,0,0,0,2
2023-03-31 18:00,556,2,355,133,0,3
2023-03-31 19:00,143,2,53,0,0,2
2023-03-31 20:00,209,3,0,0,0,111
2023-03-31 21:00,67,2,0,0,0,3
2023-03-31 22:00,166,2,0,0,0,3
2023-03-31 23:00,162,3,0,0,0,16
2023-04-01 00:00,115,2,0,0,0,3
2023-04-01 01:00,85,2,0,0,0,3
2023-04-01 02:00,107,17,0,0,0,2
2023-04-01 03:00,351,11,0,0,0,92
2023-04-01 04:00,162,11,0,0,0,94
2023-04-01 05:00,163,2,0,0,0,98
2023-04-01 06:00,147,3,0,0,0,101
2023-04-01 07:00,171,2,0,0,0,104
2023-04-01 08:00,172,2,0,0,0,108
2023-04-01 09:00,172,3,0,0,0,108
2023-04-01 10:00,190,2,0,0,0,112
2023-04-01 11:00,59,2,0,0,0,29
2023-04-01 12:00,55,3,0,0,0,3
2023-04-01 13:00,79,0,0,7,0,2
2023-04-01 14:00,47,0,0,0,0,3
2023-04-01 15:00,63,0,0,0,0,2
2023-04-01 16:00,219,0,0,0,0,111
2023-04-01 17:00,148,0,0,0,0,3
2023-04-01 18:00,188,14,0,0,0,111
2023-04-01 19:00,88,14,0,0,0,3
2023-04-01 20:00,65,0,0,0,0,3
2023-04-01 21:00,71,0,0,0,0,3
2023-04-01 22:00,82,0,0,0,0,3
2023-04-01 23:00,66,0,0,0,0,3
2023-04-02 00:00,181,15,0,68,0,47
2023-04-02 01:00,197,14,0,0,0,112
2023-04-02 02:00,125,14,0,0,0,3
2023-04-02 03:00,208,14,0,0,0,104
2023-04-02 04:00,171,3,0,0,0,107
2023-04-02 05:00,176,2,0,0,0,110
2023-04-02 06:00,166,2,0,0,0,113
2023-04-02 07:00,93,3,0,0,0,2
2023-04-02 08:00,62,2,0,0,0,3
2023-04-02 09:00,73,2,0,0,0,2
2023-04-02 10:00,48,3,0,0,0,3
2023-04-02 11:00,66,2,0,0,0,2
2023-04-02 12:00,52,4,0,0,0,3
2023-04-02 13:00,80,11,0,0,0,2
2023-04-02 14:00,65,11,0,0,0,3
2023-04-02 15:00,126,9,0,0,0,66
2023-04-02 16:00,93,0,0,0,0,6
2023-04-02 17:00,129,0,0,0,0,6
2023-04-02 18:00,183,0,0,0,0,110
2023-04-02 19:00,91,0,0,0,0,21
2023-04-02 20:00,35,0,0,0,0,3
2023-04-02 21:00,59,0,0,0,0,3
2023-04-02 22:00,71,0,0,0,0,3
2023-04-02 23:00,277,0,0,95,0,111
2023-04-03 00:00,145,6,0,0,0,74
2023-04-03 01:00,152,0,0,0,0,112
2023-04-03 02:00,63,0,0,0,0,2
2023-04-03 03:00,30,0,0,0,0,3
2023-04-03 04:00,60,0,0,0,0,2
2023-04-03 05:00,90,6,0,0,0,3
2023-04-03 06:00,60,2,0,0,0,2
2023-04-03 07:00,60,2,0,0,0,3
2023-04-03 08:00,64,3,0,0,0,3
2023-04-03 09:00,50,2,0,0,0,3
2023-04-03 10:00,55,2,0,0,0,3
2023-04-03 11:00,34,2,0,0,0,3
2023-04-03 12:00,56,3,0,0,0,3
2023-04-03 13:00,141,16,0,36,0,47
2023-04-03 14:00,207,15,0,0,0,109
2023-04-03 15:00,167,2,0,0,0,112
2023-04-03 16:00,175,3,0,0,0,112
2023-04-03 17:00,217,2,0,0,0,112
2023-04-03 18:00,500,2,0,0,0,3
2023-04-03 19:00,74,2,0,0,0,2
2023-04-03 20:00,67,2,0,0,0,3
2023-04-03 21:00,75,3,0,0,0,3
2023-04-03 22:00,41,2,0,0,0,3
2023-04-03 23:00,70,2,0,0,0,3
2023-04-04 00:00,90,2,0,0,0,2
2023-04-04 01:00,226,2,0,33,0,110
2023-04-04 02:00,465,17,0,195,0,111
2023-04-04 03:00,160,16,0,37,0,3
2023-04-04 04:00,148,16,0,0,0,3
2023-04-04 05:00,185,0,0,0,0,110
2023-04-04 06:00,79,0,0,0,0,3
2023-04-04 07:00,63,0,0,0,0,3
2023-04-04 08:00,75,0,0,0,0,2
2023-04-04 09:00,76,0,0,0,0,3
2023-04-04 10:00,71,0,0,0,0,2
2023-04-04 11:00,61,0,0,0,0,3
2023-04-04 12:00,73,0,0,0,0,3
2023-04-04 13:00,67,14,0,0,0,2
2023-04-04 14:00,163,14,0,0,0,3
2023-04-04 15:00,148,13,0,0,0,12
2023-04-04 16:00,404,14,0,0,0,3
2023-04-04 17:00,301,14,0,0,0,110
2023-04-04 18:00,87,13,0,0,0,23
2023-04-04 19:00,392,14,0,0,0,3
2023-04-04 20:00,144,14,0,0,0,47
2023-04-04 21:00,239,13,0,42,0,110
2023-04-04 22:00,75,12,0,0,0,3
2023-04-04 23:00,64,0,0,0,0,3
2023-04-05 00:00,88,0,0,0,0,2
2023-04-05 01:00,173,3,0,0,0,109
2023-04-05 02:00,211,13,0,0,0,111
2023-04-05 03:00,176,10,0,0,0,108
2023-04-05 04:00,182,11,0,0,0,111
2023-04-05 05:00,47,3,0,0,0,3
2023-04-05 06:00,74,3,0,0,0,2
2023-04-05 07:00,99,3,20,0,0,3
2023-04-05 08:00,71,3,0,0,0,3
2023-04-05 09:00,75,2,0,0,0,2
2023-04-05 10:00,68,2,0,0,0,3
2023-04-05 11:00,87,2,0,0,0,3
2023-04-05 12:00,167,3,0,0,0,110
2023-04-05 13:00,80,3,0,0,0,3
2023-04-05 14:00,69,2,0,0,0,3
2023-04-05 15:00,89,9,0,0,0,3
2023-04-05 16:00,543,0,0,299,0,109
2023-04-05 17:00,203,14,0,0,0,111
2023-04-05 18:00,206,15,0,0,0,113
2023-04-05 19:00,153,0,0,0,0,79
2023-04-05 20:00,76,0,0,0,0,2
2023-04-05 21:00,43,0,0,0,0,3
2023-04-05 22:00,74,0,0,0,0,3
2023-04-05 23:00,76,0,0,0,0,3
2023-04-06 00:00,44,0,0,0,0,3
2023-04-06 01:00,76,0,0,0,0,2
2023-04-06 02:00,324,23,0,183,0,3
2023-04-06 03:00,128,14,0,0,0,3
2023-04-06 04:00,265,11,0,0,0,3
2023-04-06 05:00,60,3,0,0,0,2
2023-04-06 06:00,62,2,0,0,0,3
2023-04-06 07:00,52,2,0,0,0,3
2023-04-06 08:00,61,2,0,0,0,2
2023-04-06 09:00,65,2,0,0,0,3
2023-04-06 10:00,54,3,0,0,0,3
2023-04-06 11:00,173,2,0,0,0,21
2023-04-06 12:00,119,2,0,0,0,65
2023-04-06 13:00,78,2,0,0,0,22
2023-04-06 14:00,622,2,0,0,0,89
2023-04-06 15:00,76,3,0,0,0,2
2023-04-06 16:00,301,3,0,222,0,2
2023-04-06 17:00,195,3,0,0,0,112
2023-04-06 18:00,95,2,0,0,0,13
2023-04-06 19:00,118,15,0,0,0,34
2023-04-06 20:00,147,16,0,0,0,45
2023-04-06 21:00,112,6,0,0,0,35
2023-04-06 22:00,182,9,0,0,0,103
2023-04-06 23:00,247,24,0,0,0,106
2023-04-07 00:00,207,14,0,0,0,108
2023-04-07 01:00,205,14,0,0,0,111
2023-04-07 02:00,122,14,0,0,0,2
2023-04-07 03:00,100,14,0,0,0,2
2023-04-07 04:00,99,10,0,0,0,2
2023-04-07 05:00,180,0,0,0,0,110
2023-04-07 06:00,58,0,0,0,0,2
2023-04-07 07:00,76,0,0,0,0,2
2023-04-07 08:00,50,0,0,0,0,2
2023-04-07 09:00,56,0,0,0,0,2
2023-04-07 10:00,49,0,0,0,0,2
2023-04-07 11:00,71,0,0,0,0,2
2023-04-07 12:00,166,0,0,0,0,109
2023-04-07 13:00,95,0,0,0,0,39
2023-04-07 14:00,113,15,0,0,0,18
2023-04-07 15:00,107,15,0,0,0,33
2023-04-07 16:00,249,14,0,102,0,2
2023-04-07 17:00,377,15,0,108,0,110
2023-04-07 18:00,70,4,0,0,0,2
2023-04-07 19:00,111,13,23,0,0,2
2023-04-07 20:00,88,14,0,0,0,2
2023-04-07 21:00,72,0,0,0,0,3
2023-04-07 22:00,84,0,0,0,0,2
2023-04-07 23:00,49,0,0,0,0,2
2023-04-08 00:00,112,25,0,0,0,2
2023-04-08 01:00,223,19,0,0,0,108
2023-04-08 02:00,169,0,0,0,0,110
2023-04-08 03:00,100,14,0,0,0,2
2023-04-08 04:00,182,6,0,0,0,110
2023-04-08 05:00,60,2,0,0,0,3
2023-04-08 06:00,74,3,0,0,0,2
2023-04-08 07:00,62,3,20,0,0,3
2023-04-08 08:00,72,3,0,0,0,2
2023-04-08 09:00,79,2,0,0,0,3
2023-04-08 10:00,43,2,0,0,0,2
2023-04-08 11:00,127,2,0,52,0,3
2023-04-08 12:00,165,3,0,0,0,103
2023-04-08 13:00,104,3,0,0,0,42
2023-04-08 14:00,125,2,0,0,0,46
2023-04-08 15:00,64,2,0,0,0,3
2023-04-08 16:00,195,2,0,0,0,111
2023-04-08 17:00,194,17,0,0,0,113
2023-04-08 18:00,177,0,0,0,0,103
2023-04-08 19:00,68,0,0,0,0,3
2023-04-08 20:00,58,0,0,0,0,2
2023-04-08 21:00,89,0,0,0,0,2
2023-04-08 22:00,71,0,0,0,0,2
2023-04-08 23:00,43,0,0,0,0,2
2023-04-09 00:00,77,0,0,0,0,2
2023-04-09 01:00,58,0,0,0,0,2
2023-04-09 02:00,33,0,0,0,0,2
2023-04-09 03:00,88,0,0,0,0,2
2023-04-09 04:00,56,9,0,0,0,2
2023-04-09 05:00,49,2,0,0,0,2
2023-04-09 06:00,38,2,0,0,0,3
2023-04-09 07:00,123,2,0,0,0,65
2023-04-09 08:00,68,3,0,0,0,14
2023-04-09 09:00,127,3,0,0,0,75
2023-04-09 10:00,125,2,0,0,0,40
2023-04-09 11:00,72,2,0,0,0,2
2023-04-09 12:00,47,2,0,0,0,2
2023-04-09 13:00,77,2,0,0,0,2
2023-04-09 14:00,74,3,0,0,0,2
2023-04-09 15:00,167,3,0,0,0,110
2023-04-09 16:00,189,3,0,0,0,112
2023-04-09 17:00,55,2,0,0,0,2
2023-04-09 18:00,101,16,0,0,0,2
2023-04-09 19:00,81,0,0,0,0,2
2023-04-09 20:00,79,0,0,0,0,2
2023-04-09 21:00,86,0,0,0,0,3
2023-04-09 22:00,81,0,0,0,0,2
2023-04-09 23:00,527,0,0,303,0,112
2023-04-10 00:00,129,0,0,37,0,14
2023-04-10 01:00,125,0,0,0,0,38
2023-04-10 02:00,210,14,0,0,0,112
2023-04-10 03:00,76,13,0,0,0,3
2023-04-10 04:00,342,1,0,0,0,112
2023-04-10 05:00,582,10,0,0,0,55
2023-04-10 06:00,62,0,0,0,0,2
2023-04-10 07:00,71,0,0,0,0,3
2023-04-10 08:00,61,0,0,0,0,2
2023-04-10 09:00,68,0,0,0,0,2
2023-04-10 10:00,49,0,0,0,0,2
2023-04-10 11:00,232,0,0,38,0,110
2023-04-10 12:00,80,0,0,0,0,22
2023-04-10 13:00,89,0,0,0,0,2
2023-04-10 14:00,160,0,0,0,0,73
2023-04-10 15:00,66,0,0,0,0,13
2023-04-10 16:00,65,0,0,0,0,3
2023-04-10 17:00,208,24,0,79,0,2
2023-04-10 18:00,196,8,0,0,0,110
2023-04-10 19:00,127,11,0,0,0,43
2023-04-10 20:00,145,11,0,0,0,46
2023-04-10 21:00,89,0,0,0,0,39
2023-04-10 22:00,93,0,0,0,0,12
2023-04-10 23:00,172,0,0,0,0,111
2023-04-11 00:00,91,0,0,0,0,44
2023-04-11 01:00,54,0,0,0,0,2
2023-04-11 02:00,83,0,0,0,0,2
2023-04-11 03:00,46,0,0,0,0,2
2023-04-11 04:00,24,0,0,0,0,2
2023-04-11 05:00,61,0,0,0,0,2
2023-04-11 06:00,246,6,0,0,0,111
2023-04-11 07:00,184,10,0,0,0,112
2023-04-11 08:00,94,3,0,0,0,18
2023-04-11 09:00,93,3,0,0,0,17
2023-04-11 10:00,101,2,0,0,0,34
2023-04-11 11:00,50,2,0,0,0,3
2023-04-11 12:00,87,2,0,0,0,29
2023-04-11 13:00,281,17,209,0,0,3
2023-04-11 14:00,139,17,42,0,0,2
2023-04-11 15:00,53,2,0,0,0,3
2023-04-11 16:00,130,2,34,0,0,2
2023-04-11 17:00,308,2,0,0,0,111
2023-04-11 18:00,118,2,0,0,0,39
2023-04-11 19:00,97,3,0,0,0,3
2023-04-11 20:00,105,3,0,0,0,2
2023-04-11 21:00,157,16,0,0,0,79
2023-04-11 22:00,117,16,0,0,0,18
