time,power1,fridge,washer,dishwasher
2014-07-26 03:00,21438,21438,0,0
2014-07-26 04:00,20824,20824,0,0
2014-07-26 05:00,22516,22516,0,0
2014-07-26 06:00,24480,24480,0,0
2014-07-26 07:00,23931,23931,0,0
2014-07-26 08:00,23366,23366,0,0
2014-07-26 09:00,27964,27964,0,0
2014-07-26 10:00,24644,24644,0,0
2014-07-26 11:00,25097,25097,0,0
2014-07-26 12:00,24913,24913,0,0
2014-07-26 13:00,23922,23922,0,0
2014-07-26 14:00,23708,23708,0,0
2014-07-26 15:00,23820,23820,0,0
2014-07-26 16:00,24320,24320,0,0
2014-07-26 17:00,22559,22559,0,0
2014-07-26 18:00,22763,22763,0,0
2014-07-26 19:00,23164,23164,0,0
2014-07-26 20:00,24366,24366,0,0
2014-07-26 21:00,29319,29319,0,0
2014-07-26 22:00,23194,23194,0,0
2014-07-26 23:00,24637,24637,0,0
2014-07-27 00:00,24862,24862,0,0
2014-07-27 01:00,23083,23083,0,0
2014-07-27 02:00,23690,23690,0,0
2014-07-27 03:00,22721,22721,0,0
2014-07-27 04:00,21522,21522,0,0
2014-07-27 05:00,21622,21622,0,0
2014-07-27 06:00,21558,21558,0,0
2014-07-27 07:00,21194,21194,0,0
2014-07-27 08:00,22632,22632,0,0
2014-07-27 09:00,345275,26830,0,318445
2014-07-27 10:00,502500,23247,231777,247476
2014-07-27 11:00,187123,22665,164180,278
2014-07-27 12:00,314693,23327,291366,0
2014-07-27 13:00,41482,32067,9415,0
2014-07-27 14:00,39670,30229,9441,0
2014-07-27 15:00,37918,28559,9359,0
2014-07-27 16:00,234105,26648,207457,0
2014-07-27 17:00,112471,26266,86205,0
2014-07-27 18:00,299000,25071,273929,0
2014-07-27 19:00,121285,24831,96454,0
2014-07-27 20:00,31492,22059,9433,0
2014-07-27 21:00,162082,25433,136649,0
2014-07-27 22:00,289868,25321,264547,0
2014-07-27 23:00,41443,28641,12802,0
2014-07-28 00:00,37704,28881,8823,0
2014-07-28 01:00,37184,28351,8833,0
2014-07-28 02:00,30591,21899,8692,0
2014-07-28 03:00,27460,18776,8684,0
2014-07-28 04:00,29364,20627,8737,0
2014-07-28 05:00,29247,20464,8783,0
2014-07-28 06:00,29356,20649,8707,0
2014-07-28 07:00,31920,23262,8658,0
2014-07-28 08:00,34981,26366,8615,0
2014-07-28 09:00,33744,25012,8732,0
2014-07-28 10:00,288673,24379,264294,0
2014-07-28 11:00,174197,18386,155811,0
2014-07-28 12:00,29089,19697,9392,0
2014-07-28 13:00,28656,19326,9330,0
2014-07-28 14:00,27650,18953,8697,0
2014-07-28 15:00,26162,17782,8380,0
2014-07-28 16:00,32144,23380,8764,0
2014-07-28 17:00,35382,26794,8588,0
2014-07-28 18:00,29659,21312,8347,0
2014-07-28 19:00,28374,16563,11811,0
2014-07-28 20:00,26622,18172,8450,0
2014-07-28 21:00,35193,26614,8579,0
2014-07-28 22:00,36170,27486,8684,0
2014-07-28 23:00,32820,24027,8793,0
2014-07-29 00:00,32471,23733,8738,0
2014-07-29 01:00,31717,22812,8905,0
2014-07-29 02:00,30940,22114,8826,0
2014-07-29 03:00,31348,22590,8758,0
2014-07-29 04:00,29064,20256,8808,0
2014-07-29 05:00,31823,22977,8846,0
2014-07-29 06:00,31165,22555,8610,0
2014-07-29 07:00,30188,21443,8745,0
2014-07-29 08:00,31084,22527,8557,0
2014-07-29 09:00,29026,20481,8545,0
2014-07-29 10:00,31515,22857,8658,0
2014-07-29 11:00,31400,23025,8375,0
2014-07-29 12:00,27585,19300,8285,0
2014-07-29 13:00,27402,18892,8510,0
2014-07-29 14:00,27532,18983,8549,0
2014-07-29 15:00,28697,20101,8596,0
2014-07-29 16:00,29221,20558,8663,0
2014-07-29 17:00,29927,21268,8659,0
2014-07-29 18:00,44648,25181,8721,10746
2014-07-29 19:00,422952,31273,8982,382697
2014-07-29 20:00,201662,30041,8777,162844
2014-07-29 21:00,34869,26323,8546,0
2014-07-29 22:00,33420,24864,8556,0
2014-07-29 23:00,34344,25599,8745,0
2014-07-30 00:00,35302,26556,8746,0
2014-07-30 01:00,33192,24496,8696,0
2014-07-30 02:00,32218,23455,8763,0
2014-07-30 03:00,31044,22323,8721,0
2014-07-30 04:00,30476,21854,8622,0
2014-07-30 05:00,32233,23621,8612,0
2014-07-30 06:00,30722,22156,8566,0
2014-07-30 07:00,35264,26459,8805,0
2014-07-30 08:00,33699,24994,8705,0
2014-07-30 09:00,33885,25372,8513,0
2014-07-30 10:00,33465,24944,8521,0
2014-07-30 11:00,31568,22949,8619,0
2014-07-30 12:00,33332,24505,8827,0
2014-07-30 13:00,235321,25421,209900,0
2014-07-30 14:00,142087,25043,117044,0
2014-07-30 15:00,122956,24111,98845,0
2014-07-30 16:00,345996,25739,320257,0
2014-07-30 17:00,29152,24273,4879,0
2014-07-30 18:00,24564,24564,0,0
2014-07-30 19:00,25230,25230,0,0
2014-07-30 20:00,25413,25413,0,0
2014-07-30 21:00,23185,23185,0,0
2014-07-30 22:00,24840,24840,0,0
2014-07-30 23:00,21022,21022,0,0
2014-07-31 00:00,21408,21408,0,0
2014-07-31 01:00,20593,20593,0,0
2014-07-31 02:00,20301,20301,0,0
2014-07-31 03:00,19739,19739,0,0
2014-07-31 04:00,25796,25796,0,0
2014-07-31 05:00,24954,24954,0,0
2014-07-31 06:00,24196,24196,0,0
2014-07-31 07:00,27530,27530,0,0
2014-07-31 08:00,25357,25357,0,0
2014-07-31 09:00,24582,24582,0,0
2014-07-31 10:00,26451,26451,0,0
2014-07-31 11:00,24828,24828,0,0
2014-07-31 12:00,26848,26848,0,0
2014-07-31 13:00,27746,27746,0,0
2014-07-31 14:00,20451,20451,0,0
2014-07-31 15:00,20911,20911,0,0
2014-07-31 16:00,21616,21616,0,0
2014-07-31 17:00,20247,20247,0,0
2014-07-31 18:00,20524,20524,0,0
2014-07-31 19:00,25100,25100,0,0
2014-07-31 20:00,27444,27444,0,0
2014-07-31 21:00,26196,26196,0,0
2014-07-31 22:00,26514,26514,0,0
2014-07-31 23:00,26246,26246,0,0
2014-08-01 00:00,26300,26300,0,0
2014-08-01 01:00,25342,25342,0,0
2014-08-01 02:00,19360,19360,0,0
2014-08-01 03:00,18749,18749,0,0
2014-08-01 04:00,19696,19696,0,0
2014-08-01 05:00,20176,20176,0,0
2014-08-01 06:00,24142,24142,0,0
2014-08-01 07:00,27324,27324,0,0
2014-08-01 08:00,27658,27658,0,0
2014-08-01 09:00,24238,24238,0,0
2014-08-01 10:00,197891,33459,164432,0
2014-08-01 11:00,177269,24901,152368,0
2014-08-01 12:00,251586,22620,228966,0
2014-08-01 13:00,35224,25960,9264,0
2014-08-01 14:00,30195,20771,9424,0
2014-08-01 15:00,29381,20133,9248,0
2014-08-01 16:00,33971,24613,9358,0
2014-08-01 17:00,37099,27687,9412,0
2014-08-01 18:00,65451,56902,8549,0
2014-08-01 19:00,74215,65527,8688,0
2014-08-01 20:00,39767,31062,8705,0
2014-08-01 21:00,63851,55321,8530,0
2014-08-01 22:00,45367,36755,8612,0
2014-08-01 23:00,372429,46707,8958,316764
2014-08-02 00:00,274342,15490,8872,249980
2014-08-02 01:00,30051,21304,8747,0
2014-08-02 02:00,38958,30268,8690,0
2014-08-02 03:00,38358,29585,8773,0
2014-08-02 04:00,35419,26717,8702,0
2014-08-02 05:00,35567,26894,8673,0
2014-08-02 06:00,25389,16855,8534,0
2014-08-02 07:00,25246,16739,8507,0
2014-08-02 08:00,31160,22631,8529,0
2014-08-02 09:00,37637,29203,8434,0
2014-08-02 10:00,37020,28456,8564,0
2014-08-02 11:00,34108,25873,8235,0
2014-08-02 12:00,32066,23605,8461,0
2014-08-02 13:00,27396,18968,8428,0
2014-08-02 14:00,27794,19236,8558,0
2014-08-02 15:00,37621,29019,8602,0
2014-08-02 16:00,37193,28414,8779,0
2014-08-02 17:00,30134,21457,8677,0
2014-08-02 18:00,29450,20645,8805,0
2014-08-02 19:00,33588,24872,8716,0
2014-08-02 20:00,33973,25477,8496,0
2014-08-02 21:00,31981,23388,8593,0
2014-08-02 22:00,31730,23682,8048,0
2014-08-02 23:00,24118,24118,0,0
2014-08-03 00:00,22210,22210,0,0
2014-08-03 01:00,16457,16457,0,0
2014-08-03 02:00,18271,18271,0,0
2014-08-03 03:00,19980,19980,0,0
2014-08-03 04:00,19117,19117,0,0
2014-08-03 05:00,18541,18541,0,0
2014-08-03 06:00,18409,18409,0,0
2014-08-03 07:00,19050,19050,0,0
2014-08-03 08:00,22265,22265,0,0
2014-08-03 09:00,27934,27934,0,0
2014-08-03 10:00,23808,23808,0,0
2014-08-03 11:00,24661,24661,0,0
2014-08-03 12:00,24435,24435,0,0
2014-08-03 13:00,19029,19029,0,0
2014-08-03 14:00,18806,18806,0,0
2014-08-03 15:00,20171,20171,0,0
2014-08-03 16:00,20290,20290,0,0
2014-08-03 17:00,19407,19407,0,0
2014-08-03 18:00,21526,21526,0,0
2014-08-03 19:00,26462,26462,0,0
2014-08-03 20:00,220754,29125,0,191629
2014-08-03 21:00,410427,30434,0,379993
2014-08-03 22:00,22310,20620,0,1690
2014-08-03 23:00,20621,20621,0,0
2014-08-04 00:00,18485,18485,0,0
2014-08-04 01:00,20658,20658,0,0
2014-08-04 02:00,19872,19872,0,0
2014-08-04 03:00,25758,25758,0,0
2014-08-04 04:00,23960,23960,0,0
2014-08-04 05:00,23101,23101,0,0
2014-08-04 06:00,20743,20743,0,0
2014-08-04 07:00,18736,18736,0,0
2014-08-04 08:00,19489,19489,0,0
2014-08-04 09:00,17633,17633,0,0
2014-08-04 10:00,18424,18424,0,0
2014-08-04 11:00,18393,18393,0,0
2014-08-04 12:00,21061,21061,0,0
2014-08-04 13:00,19336,19336,0,0
2014-08-04 14:00,20717,20717,0,0
2014-08-04 15:00,18952,18952,0,0
2014-08-04 16:00,20683,20683,0,0
2014-08-04 17:00,18988,18988,0,0
2014-08-04 18:00,25843,25843,0,0
2014-08-04 19:00,22394,22394,0,0
2014-08-04 20:00,36761,36761,0,0
2014-08-04 21:00,41040,41040,0,0
2014-08-04 22:00,38930,38930,0,0
2014-08-04 23:00,31977,31977,0,0
2014-08-05 00:00,20159,20159,0,0
2014-08-05 01:00,19566,19566,0,0
2014-08-05 02:00,29870,29870,0,0
2014-08-05 03:00,30121,30121,0,0
2014-08-05 04:00,29210,29210,0,0
2014-08-05 05:00,26776,26776,0,0
2014-08-05 06:00,26468,26468,0,0
2014-08-05 07:00,26992,26992,0,0
2014-08-05 08:00,24026,24026,0,0
2014-08-05 09:00,21348,21348,0,0
2014-08-05 10:00,21055,21055,0,0
2014-08-05 11:00,24552,24552,0,0
2014-08-05 12:00,20089,20089,0,0
2014-08-05 13:00,21687,21687,0,0
2014-08-05 14:00,23866,23866,0,0
2014-08-05 15:00,17906,17906,0,0
2014-08-05 16:00,21957,21957,0,0
2014-08-05 17:00,28481,28481,0,0
2014-08-05 18:00,24269,24269,0,0
2014-08-05 19:00,20842,20842,0,0
2014-08-05 20:00,22663,22663,0,0
2014-08-05 21:00,26190,26190,0,0
2014-08-05 22:00,27968,27968,0,0
2014-08-05 23:00,20669,20669,0,0
2014-08-06 00:00,20222,20222,0,0
2014-08-06 01:00,17609,17609,0,0
2014-08-06 02:00,17429,17429,0,0
2014-08-06 03:00,26378,26378,0,0
2014-08-06 04:00,26836,26836,0,0
2014-08-06 05:00,22418,22418,0,0
2014-08-06 06:00,20499,20499,0,0
2014-08-06 07:00,17635,17635,0,0
2014-08-06 08:00,17739,17739,0,0
2014-08-06 09:00,21286,21286,0,0
2014-08-06 10:00,26314,26314,0,0
2014-08-06 11:00,18589,18589,0,0
2014-08-06 12:00,15919,15919,0,0
2014-08-06 13:00,22202,22202,0,0
2014-08-06 14:00,27230,27230,0,0
2014-08-06 15:00,18698,18698,0,0
2014-08-06 16:00,18050,18050,0,0
2014-08-06 17:00,21986,21986,0,0
2014-08-06 18:00,109128,35035,74093,0
2014-08-06 19:00,99094,19717,79377,0
2014-08-06 20:00,350502,23721,326781,0
2014-08-06 21:00,143332,32627,110705,0
2014-08-06 22:00,26632,18042,8590,0
2014-08-06 23:00,30414,21670,8744,0
2014-08-07 00:00,40307,31753,8554,0
2014-08-07 01:00,26324,17795,8529,0
2014-08-07 02:00,25412,16884,8528,0
2014-08-07 03:00,37486,29059,8427,0
2014-08-07 04:00,32645,24144,8501,0
2014-08-07 05:00,27972,19459,8513,0
2014-08-07 06:00,26999,18684,8315,0
2014-08-07 07:00,30181,21531,8650,0
2014-08-07 08:00,39028,30407,8621,0
2014-08-07 09:00,34024,25475,8549,0
2014-08-07 10:00,27955,19334,8621,0
2014-08-07 11:00,29018,20391,8627,0
2014-08-07 12:00,39983,31408,8575,0
2014-08-07 13:00,36255,27609,8646,0
2014-08-07 14:00,28616,19950,8666,0
2014-08-07 15:00,28101,19425,8676,0
2014-08-07 16:00,28480,19704,8776,0
2014-08-07 17:00,40510,31802,8708,0
2014-08-07 18:00,32959,24343,8616,0
2014-08-07 19:00,32006,23386,8620,0
2014-08-07 20:00,28894,20462,8432,0
2014-08-07 21:00,35547,27003,8544,0
2014-08-07 22:00,37684,29001,8683,0
2014-08-07 23:00,33106,24370,8736,0
2014-08-08 00:00,29143,20350,8793,0
2014-08-08 01:00,27074,18382,8692,0
2014-08-08 02:00,27911,19218,8693,0
2014-08-08 03:00,34896,26480,8416,0
2014-08-08 04:00,36180,27668,8512,0
2014-08-08 05:00,31686,23122,8564,0
2014-08-08 06:00,28889,20459,8430,0
2014-08-08 07:00,28412,19722,8690,0
2014-08-08 08:00,27249,18558,8691,0
2014-08-08 09:00,28825,20237,8588,0
2014-08-08 10:00,36381,27748,8633,0
2014-08-08 11:00,28451,19828,8623,0
2014-08-08 12:00,26711,18226,8485,0
2014-08-08 13:00,26924,18435,8489,0
2014-08-08 14:00,26269,17654,8615,0
2014-08-08 15:00,36782,28146,8636,0
2014-08-08 16:00,36374,27673,8701,0
2014-08-08 17:00,31404,22657,8747,0
2014-08-08 18:00,27017,18345,8672,0
2014-08-08 19:00,27700,19192,8508,0
2014-08-08 20:00,27935,19489,8446,0
2014-08-08 21:00,111767,33709,8705,69353
2014-08-08 22:00,422942,19418,9142,394382
2014-08-08 23:00,154735,20292,8836,125607
2014-08-09 00:00,28513,19713,8800,0
2014-08-09 01:00,28288,19446,8842,0
2014-08-09 02:00,30304,21451,8853,0
2014-08-09 03:00,36234,27340,8894,0
2014-08-09 04:00,35460,26830,8630,0
2014-08-09 05:00,34159,25574,8585,0
2014-08-09 06:00,29364,20754,8610,0
2014-08-09 07:00,29504,20854,8650,0
2014-08-09 08:00,29533,20882,8651,0
2014-08-09 09:00,30027,21438,8589,0
2014-08-09 10:00,37113,28547,8566,0
2014-08-09 11:00,40040,31437,8603,0
2014-08-09 12:00,31608,23340,8268,0
2014-08-09 13:00,27152,18729,8423,0
2014-08-09 14:00,28153,19591,8562,0
2014-08-09 15:00,29372,20846,8526,0
2014-08-09 16:00,33817,25315,8502,0
2014-08-09 17:00,37892,29381,8511,0
2014-08-09 18:00,33443,24712,8731,0
2014-08-09 19:00,29091,20371,8720,0
2014-08-09 20:00,28636,19876,8760,0
2014-08-09 21:00,28608,20106,8502,0
2014-08-09 22:00,35397,26634,8763,0
2014-08-09 23:00,43516,34690,8826,0
2014-08-10 00:00,31290,22518,8772,0
2014-08-10 01:00,29134,20327,8807,0
2014-08-10 02:00,30061,21519,8542,0
2014-08-10 03:00,25879,17644,8235,0
2014-08-10 04:00,39794,31175,8619,0
2014-08-10 05:00,37502,28849,8653,0
2014-08-10 06:00,31546,22730,8816,0
2014-08-10 07:00,28465,19963,8502,0
2014-08-10 08:00,29229,20658,8571,0
2014-08-10 09:00,29080,20490,8590,0
2014-08-10 10:00,30073,21360,8713,0
2014-08-10 11:00,371787,35831,8669,327287
2014-08-10 12:00,304335,26320,8911,269104
2014-08-10 13:00,30936,22157,8665,114
2014-08-10 14:00,29125,20328,8797,0
2014-08-10 15:00,31864,23057,8807,0
2014-08-10 16:00,37811,29059,8752,0
2014-08-10 17:00,26686,18031,8655,0
2014-08-10 18:00,29408,20659,8749,0
2014-08-10 19:00,39776,31138,8638,0
2014-08-10 20:00,25656,16271,9335,50
2014-08-10 21:00,34756,26228,8528,0
2014-08-10 22:00,27547,22833,4714,0
2014-08-10 23:00,17345,17345,0,0
2014-08-11 00:00,27372,27372,0,0
2014-08-11 01:00,20380,20380,0,0
2014-08-11 02:00,16981,16981,0,0
2014-08-11 03:00,20895,20895,0,0
2014-08-11 04:00,24849,24849,0,0
2014-08-11 05:00,17260,17260,0,0
2014-08-11 06:00,17490,17490,0,0
2014-08-11 07:00,21351,21351,0,0
2014-08-11 08:00,28349,28349,0,0
2014-08-11 09:00,19668,19668,0,0
2014-08-11 10:00,18522,18522,0,0
2014-08-11 11:00,18208,18208,0,0
2014-08-11 12:00,17332,17332,0,0
2014-08-11 13:00,25658,25658,0,0
2014-08-11 14:00,24240,24240,0,0
2014-08-11 15:00,23099,23099,0,0
2014-08-11 16:00,22742,22742,0,0
2014-08-11 17:00,20313,20313,0,0
2014-08-11 18:00,19536,19536,0,0
2014-08-11 19:00,22292,22292,0,0
2014-08-11 20:00,18285,18285,0,0
2014-08-11 21:00,24202,24202,0,0
2014-08-11 22:00,26364,26364,0,0
2014-08-11 23:00,20367,20367,0,0
2014-08-12 00:00,18344,18344,0,0
2014-08-12 01:00,17903,17903,0,0
2014-08-12 02:00,18062,18062,0,0
2014-08-12 03:00,17782,17782,0,0
2014-08-12 04:00,17753,17753,0,0
2014-08-12 05:00,17151,17151,0,0
2014-08-12 06:00,21236,21236,0,0
2014-08-12 07:00,25363,25363,0,0
2014-08-12 08:00,22182,22182,0,0
2014-08-12 09:00,16632,16632,0,0
2014-08-12 10:00,16603,16603,0,0
2014-08-12 11:00,18213,18213,0,0
2014-08-12 12:00,22375,22375,0,0
2014-08-12 13:00,19322,19322,0,0
2014-08-12 14:00,18648,18648,0,0
2014-08-12 15:00,18656,18656,0,0
2014-08-12 16:00,19748,19748,0,0
2014-08-12 17:00,20112,20112,0,0
2014-08-12 18:00,19785,19785,0,0
2014-08-12 19:00,20821,20821,0,0
2014-08-12 20:00,23774,23774,0,0
2014-08-12 21:00,21447,21447,0,0
2014-08-12 22:00,22345,22345,0,0
2014-08-12 23:00,21847,21847,0,0
2014-08-13 00:00,22110,22110,0,0
2014-08-13 01:00,19389,19389,0,0
2014-08-13 02:00,19974,19974,0,0
2014-08-13 03:00,19148,19148,0,0
2014-08-13 04:00,17813,17813,0,0
2014-08-13 05:00,18588,18588,0,0
2014-08-13 06:00,19075,19075,0,0
2014-08-13 07:00,20579,20579,0,0
2014-08-13 08:00,19459,19459,0,0
2014-08-13 09:00,19643,19643,0,0
2014-08-13 10:00,18890,18890,0,0
2014-08-13 11:00,298195,20274,277921,0
2014-08-13 12:00,232375,19201,213174,0
2014-08-13 13:00,245568,36813,205993,2762
2014-08-13 14:00,580393,21152,201777,357464
2014-08-13 15:00,586207,17545,300852,267810
2014-08-13 16:00,150229,15880,134349,0
2014-08-13 17:00,245344,18976,226368,0
2014-08-13 18:00,304151,29059,275092,0
2014-08-13 19:00,139559,40894,98665,0
2014-08-13 20:00,36597,33449,3148,0
2014-08-13 21:00,27829,27829,0,0
2014-08-13 22:00,32979,32979,0,0
2014-08-13 23:00,30894,30894,0,0
2014-08-14 00:00,30131,30131,0,0
2014-08-14 01:00,28734,28734,0,0
2014-08-14 02:00,28024,28024,0,0
2014-08-14 03:00,27897,27897,0,0
2014-08-14 04:00,26391,26391,0,0
2014-08-14 05:00,25160,25160,0,0
2014-08-14 06:00,24260,24260,0,0
2014-08-14 07:00,25448,25448,0,0
2014-08-14 08:00,21294,21294,0,0
2014-08-14 09:00,20056,20056,0,0
2014-08-14 10:00,278798,22300,256498,0
2014-08-14 11:00,330624,20965,309659,0
2014-08-14 12:00,196068,24192,171876,0
2014-08-14 13:00,34893,25874,9019,0
2014-08-14 14:00,33793,25514,8279,0
2014-08-14 15:00,33033,24566,8467,0
2014-08-14 16:00,29019,20611,8408,0
2014-08-14 17:00,28173,20027,8146,0
2014-08-14 18:00,31195,21763,9392,40
2014-08-14 19:00,31134,22547,8587,0
2014-08-14 20:00,29855,21586,8269,0
2014-08-14 21:00,32549,23830,8719,0
2014-08-14 22:00,34526,25940,8586,0
2014-08-14 23:00,35359,26494,8865,0
2014-08-15 00:00,34896,26124,8772,0
2014-08-15 01:00,27804,19368,8436,0
2014-08-15 02:00,29189,20602,8587,0
2014-08-15 03:00,29636,20823,8813,0
2014-08-15 04:00,29259,20735,8524,0
2014-08-15 05:00,29652,20879,8773,0
2014-08-15 06:00,29234,20576,8658,0
2014-08-15 07:00,27091,18681,8410,0
2014-08-15 08:00,29689,21283,8406,0
2014-08-15 09:00,29780,21213,8567,0
2014-08-15 10:00,27495,19127,8368,0
2014-08-15 11:00,28028,19711,8317,0
2014-08-15 12:00,33949,25419,8530,0
2014-08-15 13:00,32823,24751,8072,0
2014-08-15 14:00,33519,25026,8493,0
2014-08-15 15:00,32173,23584,8589,0
2014-08-15 16:00,33862,25255,8607,0
2014-08-15 17:00,34589,26036,8553,0
2014-08-15 18:00,32428,23846,8582,0
2014-08-15 19:00,32974,24351,8623,0
2014-08-15 20:00,32456,24069,8387,0
2014-08-15 21:00,32252,23788,8464,0
2014-08-15 22:00,30583,22080,8503,0
2014-08-15 23:00,31509,22833,8676,0
2014-08-16 00:00,33218,24356,8862,0
2014-08-16 01:00,32165,23519,8646,0
2014-08-16 02:00,31748,23104,8644,0
2014-08-16 03:00,30686,22039,8647,0
2014-08-16 04:00,31016,22461,8555,0
2014-08-16 05:00,31962,23271,8691,0
2014-08-16 06:00,31834,23133,8701,0
2014-08-16 07:00,29894,21749,8145,0
2014-08-16 08:00,33439,24363,9076,0
2014-08-16 09:00,31338,22643,8695,0
2014-08-16 10:00,30645,22124,8521,0
2014-08-16 11:00,33572,24986,8586,0
2014-08-16 12:00,32873,24260,8613,0
2014-08-16 13:00,31750,23150,8600,0
2014-08-16 14:00,30725,22072,8653,0
2014-08-16 15:00,32234,23538,8696,0
2014-08-16 16:00,30722,21994,8728,0
2014-08-16 17:00,29381,20768,8613,0
2014-08-16 18:00,29734,20964,8770,0
2014-08-16 19:00,57162,22414,8771,25977
2014-08-16 20:00,390553,19572,8702,362279
2014-08-16 21:00,203231,20227,8719,174285
2014-08-16 22:00,27233,18708,8525,0
2014-08-16 23:00,27219,18574,8645,0
2014-08-17 00:00,27896,19163,8733,0
2014-08-17 01:00,26213,17761,8452,0
2014-08-17 02:00,27591,18928,8663,0
2014-08-17 03:00,28153,19541,8612,0
2014-08-17 04:00,30644,21883,8761,0
2014-08-17 05:00,30512,21966,8546,0
2014-08-17 06:00,32313,23460,8853,0
2014-08-17 07:00,31491,22905,8586,0
2014-08-17 08:00,31599,22909,8690,0
2014-08-17 09:00,30959,22488,8471,0
2014-08-17 10:00,33496,25006,8490,0
2014-08-17 11:00,31614,23248,8366,0
2014-08-17 12:00,33017,24614,8403,0
2014-08-17 13:00,31127,22562,8565,0
2014-08-17 14:00,26499,17829,8670,0
2014-08-17 15:00,35622,26943,8679,0
2014-08-17 16:00,27153,18518,8635,0
2014-08-17 17:00,31661,22917,8744,0
2014-08-17 18:00,28661,20095,8566,0
2014-08-17 19:00,33678,25186,8492,0
2014-08-17 20:00,35313,27152,8161,0
2014-08-17 21:00,35211,26461,8750,0
2014-08-17 22:00,36444,27853,8591,0
2014-08-17 23:00,32375,23466,8909,0
2014-08-18 00:00,33122,24646,8476,0
2014-08-18 01:00,32584,24112,8472,0
2014-08-18 02:00,33540,24983,8557,0
2014-08-18 03:00,32855,24028,8827,0
2014-08-18 04:00,32077,23480,8597,0
2014-08-18 05:00,32416,24037,8379,0
2014-08-18 06:00,29782,21386,8396,0
2014-08-18 07:00,33225,24642,8583,0
2014-08-18 08:00,32430,23913,8517,0
2014-08-18 09:00,28190,19680,8510,0
2014-08-18 10:00,29794,21387,8407,0
2014-08-18 11:00,34052,25646,8406,0
2014-08-18 12:00,26274,17850,8424,0
2014-08-18 13:00,37637,29028,8609,0
2014-08-18 14:00,119293,29086,90207,0
2014-08-18 15:00,124090,27699,96391,0
2014-08-18 16:00,39787,30444,9343,0
2014-08-18 17:00,31844,22724,9120,0
2014-08-18 18:00,283321,25699,257622,0
2014-08-18 19:00,31233,21807,9426,0
2014-08-18 20:00,30640,21298,9342,0
2014-08-18 21:00,35194,25732,9462,0
2014-08-18 22:00,35075,25693,9382,0
2014-08-18 23:00,35661,26171,9490,0
2014-08-19 00:00,33525,24098,9427,0
2014-08-19 01:00,31053,21597,9456,0
2014-08-19 02:00,31777,22336,9441,0
2014-08-19 03:00,29228,19740,9488,0
2014-08-19 04:00,30355,20819,9536,0
2014-08-19 05:00,30517,21077,9440,0
2014-08-19 06:00,31407,21919,9488,0
2014-08-19 07:00,30954,21408,9546,0
2014-08-19 08:00,29544,20039,9505,0
2014-08-19 09:00,28797,19340,9457,0
2014-08-19 10:00,29309,19847,9462,0
2014-08-19 11:00,32815,23317,9498,0
2014-08-19 12:00,24976,15559,9417,0
2014-08-19 13:00,26568,17033,9535,0
2014-08-19 14:00,28947,19637,9310,0
2014-08-19 15:00,31997,22459,9538,0
2014-08-19 16:00,32008,22618,9390,0
2014-08-19 17:00,30768,21314,9454,0
2014-08-19 18:00,32183,22691,9492,0
2014-08-19 19:00,29185,19775,9410,0
2014-08-19 20:00,34291,24917,9374,0
2014-08-19 21:00,394003,23956,9579,360468
2014-08-19 22:00,293735,22397,9443,261895
2014-08-19 23:00,30996,21569,9427,0
2014-08-20 00:00,30959,21469,9490,0
2014-08-20 01:00,30215,20697,9518,0
2014-08-20 02:00,32689,23218,9471,0
2014-08-20 03:00,29838,20447,9391,0
2014-08-20 04:00,31425,21889,9536,0
2014-08-20 05:00,27246,17694,9552,0
2014-08-20 06:00,26449,16962,9487,0
2014-08-20 07:00,29130,19833,9297,0
2014-08-20 08:00,31025,21611,9414,0
2014-08-20 09:00,31159,21714,9445,0
2014-08-20 10:00,35307,25962,9345,0
2014-08-20 11:00,33887,23470,10417,0
2014-08-20 12:00,33696,24295,9401,0
2014-08-20 13:00,33639,24281,9358,0
2014-08-20 14:00,34191,24767,9424,0
2014-08-20 15:00,32750,23439,9311,0
2014-08-20 16:00,30996,21661,9335,0
2014-08-20 17:00,26040,16681,9359,0
2014-08-20 18:00,25655,16361,9294,0
2014-08-20 19:00,28001,18785,9216,0
2014-08-20 20:00,35368,25869,9499,0
2014-08-20 21:00,34979,25572,9407,0
2014-08-20 22:00,32949,23684,9265,0
2014-08-20 23:00,31719,22382,9337,0
2014-08-21 00:00,34306,24818,9488,0
2014-08-21 01:00,35587,26178,9409,0
2014-08-21 02:00,33534,24046,9488,0
2014-08-21 03:00,32457,23067,9390,0
2014-08-21 04:00,26320,16850,9470,0
2014-08-21 05:00,25642,16203,9439,0
2014-08-21 06:00,26665,17243,9422,0
2014-08-21 07:00,31524,22035,9489,0
2014-08-21 08:00,33700,24292,9408,0
2014-08-21 09:00,33780,24291,9489,0
2014-08-21 10:00,35818,26329,9489,0
2014-08-21 11:00,35454,25423,10031,0
2014-08-21 12:00,33870,24480,9390,0
2014-08-21 13:00,33291,23803,9488,0
2014-08-21 14:00,29789,20365,9424,0
2014-08-21 15:00,27347,17859,9488,0
2014-08-21 16:00,27135,17600,9535,0
2014-08-21 17:00,26122,16604,9518,0
2014-08-21 18:00,32279,22814,9465,0
2014-08-21 19:00,32469,23012,9457,0
2014-08-21 20:00,32142,22609,9533,0
2014-08-21 21:00,45530,36127,9403,0
2014-08-21 22:00,37787,28277,9510,0
2014-08-21 23:00,35464,26025,9439,0
