time,power1,fridge,washer,dishwasher
2013-06-16 07:00,31002,28642,1833,527
2013-06-16 08:00,20849,18473,1862,514
2013-06-16 09:00,28102,25736,1833,533
2013-06-16 10:00,22577,20206,1837,534
2013-06-16 11:00,58292,23244,34545,503
2013-06-16 12:00,308556,24411,283609,536
2013-06-16 13:00,26343,25224,588,531
2013-06-16 14:00,26641,25525,586,530
2013-06-16 15:00,25468,24347,584,537
2013-06-16 16:00,35274,34150,584,540
2013-06-16 17:00,37151,36028,587,536
2013-06-16 18:00,34039,32927,584,528
2013-06-16 19:00,34379,33253,588,538
2013-06-16 20:00,26414,25310,584,520
2013-06-16 21:00,26877,25641,585,651
2013-06-16 22:00,308679,29634,587,278458
2013-06-16 23:00,324010,33685,588,289737
2013-06-17 00:00,29599,28910,585,104
2013-06-17 01:00,22825,22239,586,0
2013-06-17 02:00,27037,26453,584,0
2013-06-17 03:00,31239,30654,585,0
2013-06-17 04:00,20662,20078,584,0
2013-06-17 05:00,24449,23861,588,0
2013-06-17 06:00,27421,26837,584,0
2013-06-17 07:00,18987,18404,583,0
2013-06-17 08:00,28933,27999,586,348
2013-06-17 09:00,23499,22399,584,516
2013-06-17 10:00,22611,21487,585,539
2013-06-17 11:00,27651,26523,586,542
2013-06-17 12:00,20260,19151,584,525
2013-06-17 13:00,30300,29195,584,521
2013-06-17 14:00,21593,20460,585,548
2013-06-17 15:00,28979,27860,584,535
2013-06-17 16:00,20781,19655,584,542
2013-06-17 17:00,25314,24214,585,515
2013-06-17 18:00,29346,28242,584,520
2013-06-17 19:00,19957,18839,589,529
2013-06-17 20:00,32486,31364,585,537
2013-06-17 21:00,19776,18655,587,534
2013-06-17 22:00,30846,29726,585,535
2013-06-17 23:00,90942,19815,585,70542
2013-06-18 00:00,511851,30667,594,480590
2013-06-18 01:00,41694,18245,585,22864
2013-06-18 02:00,32384,31799,585,0
2013-06-18 03:00,18935,18346,589,0
2013-06-18 04:00,30914,30329,585,0
2013-06-18 05:00,18054,17467,587,0
2013-06-18 06:00,28611,28027,584,0
2013-06-18 07:00,19570,18983,586,1
2013-06-18 08:00,27608,27017,584,7
2013-06-18 09:00,24032,22911,587,534
2013-06-18 10:00,23461,22339,584,538
2013-06-18 11:00,26816,25697,585,534
2013-06-18 12:00,22552,21440,589,523
2013-06-18 13:00,28164,27046,585,533
2013-06-18 14:00,20360,19230,590,540
2013-06-18 15:00,30040,28937,587,516
2013-06-18 16:00,19268,18157,586,525
2013-06-18 17:00,31609,30485,586,538
2013-06-18 18:00,20675,19581,585,509
2013-06-18 19:00,30903,29804,584,515
2013-06-18 20:00,23037,21930,586,521
2013-06-18 21:00,26382,25261,589,532
2013-06-18 22:00,29021,27897,585,539
2013-06-18 23:00,302691,21184,590,280917
2013-06-19 00:00,335633,29639,596,305398
2013-06-19 01:00,19300,18623,587,90
2013-06-19 02:00,32622,32036,586,0
2013-06-19 03:00,19245,18654,591,0
2013-06-19 04:00,28700,28112,588,0
2013-06-19 05:00,21077,20491,586,0
2013-06-19 06:00,26529,25941,586,2
2013-06-19 07:00,24196,23609,587,0
2013-06-19 08:00,22615,22029,586,0
2013-06-19 09:00,28492,27906,586,0
2013-06-19 10:00,19159,18572,587,0
2013-06-19 11:00,30020,29434,586,0
2013-06-19 12:00,25406,24818,588,0
2013-06-19 13:00,22752,21750,587,415
2013-06-19 14:00,34091,32969,587,535
2013-06-19 15:00,26550,25415,598,537
2013-06-19 16:00,22641,21499,591,551
2013-06-19 17:00,34706,33574,589,543
2013-06-19 18:00,33996,32852,588,556
2013-06-19 19:00,23518,22400,589,529
2013-06-19 20:00,27666,26520,590,556
2013-06-19 21:00,33028,31920,589,519
2013-06-19 22:00,22387,21275,592,520
2013-06-19 23:00,26207,25078,591,538
2013-06-20 00:00,32213,31079,590,544
2013-06-20 01:00,22704,21580,591,533
2013-06-20 02:00,22242,21097,589,556
2013-06-20 03:00,30693,29570,590,533
2013-06-20 04:00,27028,25903,589,536
2013-06-20 05:00,21489,20375,589,525
2013-06-20 06:00,24529,23394,590,545
2013-06-20 07:00,31962,30828,588,546
2013-06-20 08:00,21012,19903,589,520
2013-06-20 09:00,21675,20564,589,522
2013-06-20 10:00,34023,32894,590,539
2013-06-20 11:00,25683,24546,589,548
2013-06-20 12:00,21566,20438,589,539
2013-06-20 13:00,28053,26929,589,535
2013-06-20 14:00,30997,29848,588,561
2013-06-20 15:00,21577,20422,590,565
2013-06-20 16:00,300506,23303,592,276611
2013-06-20 17:00,325083,32771,595,291717
2013-06-20 18:00,22976,22232,588,156
2013-06-20 19:00,25613,24482,590,541
2013-06-20 20:00,33820,32714,589,517
2013-06-20 21:00,28411,27318,589,504
2013-06-20 22:00,21432,20297,588,547
2013-06-20 23:00,30020,28895,590,535
2013-06-21 00:00,30673,29555,587,531
2013-06-21 01:00,21160,20035,589,536
2013-06-21 02:00,28755,27641,588,526
2013-06-21 03:00,26649,25530,587,532
2013-06-21 04:00,20920,19783,587,550
2013-06-21 05:00,32135,31023,588,524
2013-06-21 06:00,22608,21483,587,538
2013-06-21 07:00,23274,22164,587,523
2013-06-21 08:00,33033,31912,587,534
2013-06-21 09:00,23689,22580,586,523
2013-06-21 10:00,23825,22711,587,527
2013-06-21 11:00,32098,30957,589,552
2013-06-21 12:00,20813,19694,587,532
2013-06-21 13:00,30185,29092,588,505
2013-06-21 14:00,26523,25396,588,539
2013-06-21 15:00,21335,20210,590,535
2013-06-21 16:00,36710,34828,1360,522
2013-06-21 17:00,29179,26695,1934,550
2013-06-21 18:00,272915,24908,1894,246113
2013-06-21 19:00,461671,32382,1965,427324
2013-06-21 20:00,25697,23447,1916,334
2013-06-21 21:00,23913,21435,1932,546
2013-06-21 22:00,35017,32489,1967,561
2013-06-21 23:00,24783,22332,1919,532
2013-06-22 00:00,24004,21521,1940,543
2013-06-22 01:00,33633,31188,1911,534
2013-06-22 02:00,21951,19478,1932,541
2013-06-22 03:00,26221,23754,1932,535
2013-06-22 04:00,30123,27673,1897,553
2013-06-22 05:00,22041,19603,1898,540
2013-06-22 06:00,31063,28691,1857,515
2013-06-22 07:00,25423,23075,1843,505
2013-06-22 08:00,23784,21419,1858,507
2013-06-22 09:00,548818,28008,1861,518949
2013-06-22 10:00,433966,20077,148215,265674
2013-06-22 11:00,142704,33022,109388,294
2013-06-22 12:00,34647,32948,1375,324
2013-06-22 13:00,29139,26714,1886,539
2013-06-22 14:00,35113,32605,1965,543
2013-06-22 15:00,25525,23075,1922,528
2013-06-22 16:00,32733,30307,1895,531
2013-06-22 17:00,24807,22391,1898,518
2013-06-22 18:00,33308,30851,1931,526
2013-06-22 19:00,22993,20498,1943,552
2013-06-22 20:00,34633,32173,1931,529
2013-06-22 21:00,25840,23398,1912,530
2013-06-22 22:00,27343,24883,1918,542
2013-06-22 23:00,30530,28081,1913,536
2013-06-23 00:00,21845,19386,1923,536
2013-06-23 01:00,32606,30156,1906,544
2013-06-23 02:00,24197,21776,1875,546
2013-06-23 03:00,27053,24642,1876,535
2013-06-23 04:00,28855,26423,1899,533
2013-06-23 05:00,21008,18539,1915,554
2013-06-23 06:00,32723,30286,1892,545
2013-06-23 07:00,20549,18170,1855,524
2013-06-23 08:00,30087,27664,1903,520
2013-06-23 09:00,286865,25341,261029,495
2013-06-23 10:00,207391,21049,185846,496
2013-06-23 11:00,61373,28890,31957,526
2013-06-23 12:00,20879,18498,1875,506
2013-06-23 13:00,33058,30631,1910,517
2013-06-23 14:00,23165,20771,1871,523
2013-06-23 15:00,29393,27006,1860,527
2013-06-23 16:00,25325,22926,1877,522
2013-06-23 17:00,25741,23336,1898,507
2013-06-23 18:00,33300,30903,1865,532
2013-06-23 19:00,21355,18939,1901,515
2013-06-23 20:00,33875,31461,1894,520
2013-06-23 21:00,23692,21254,1891,547
2013-06-23 22:00,28283,25809,1940,534
2013-06-23 23:00,28854,26361,1948,545
2013-06-24 00:00,25556,23103,1907,546
2013-06-24 01:00,28448,26047,1877,524
2013-06-24 02:00,24182,21763,1882,537
2013-06-24 03:00,29033,26592,1911,530
2013-06-24 04:00,21235,18801,1914,520
2013-06-24 05:00,29984,27638,1844,502
2013-06-24 06:00,19837,17437,1867,533
2013-06-24 07:00,31236,28844,1883,509
2013-06-24 08:00,19960,17565,1855,540
2013-06-24 09:00,29874,27483,1874,517
2013-06-24 10:00,22030,19642,1866,522
2013-06-24 11:00,28298,25916,1881,501
2013-06-24 12:00,23680,21274,1875,531
2013-06-24 13:00,25395,22975,1888,532
2013-06-24 14:00,26957,24503,1926,528
2013-06-24 15:00,22646,20242,1880,524
2013-06-24 16:00,28196,25775,1899,522
2013-06-24 17:00,20690,18304,1866,520
2013-06-24 18:00,34456,32091,1844,521
2013-06-24 19:00,24764,22301,1918,545
2013-06-24 20:00,470473,31803,1903,436767
2013-06-24 21:00,279102,22237,1966,254899
2013-06-24 22:00,32023,29491,1979,553
2013-06-24 23:00,22856,20410,1909,537
2013-06-25 00:00,29873,27459,1880,534
2013-06-25 01:00,22561,20173,1880,508
2013-06-25 02:00,29071,26661,1895,515
2013-06-25 03:00,22772,20387,1859,526
2013-06-25 04:00,28324,25951,1846,527
2013-06-25 05:00,20741,18398,1825,518
2013-06-25 06:00,33043,30704,1837,502
2013-06-25 07:00,19707,17356,1867,484
2013-06-25 08:00,31815,29439,1859,517
2013-06-25 09:00,19518,17194,1837,487
2013-06-25 10:00,32107,29723,1846,538
2013-06-25 11:00,19569,17194,1866,509
2013-06-25 12:00,31921,29509,1884,528
2013-06-25 13:00,19739,17311,1891,537
2013-06-25 14:00,31230,28794,1896,540
2013-06-25 15:00,20650,18164,1937,549
2013-06-25 16:00,33643,31231,1896,516
2013-06-25 17:00,20182,17770,1878,534
2013-06-25 18:00,35098,32659,1902,537
2013-06-25 19:00,446201,19074,1912,425215
2013-06-25 20:00,314842,31190,1907,281745
2013-06-25 21:00,24724,22426,1929,369
2013-06-25 22:00,34492,32010,1937,545
2013-06-25 23:00,22034,19549,1936,549
2013-06-26 00:00,32419,29959,1916,544
2013-06-26 01:00,20020,17594,1894,532
2013-06-26 02:00,33053,30641,1890,522
2013-06-26 03:00,21218,18843,1847,528
2013-06-26 04:00,30484,28094,1870,520
2013-06-26 05:00,19659,17312,1826,521
2013-06-26 06:00,31670,29255,1879,536
2013-06-26 07:00,20258,17828,1893,537
2013-06-26 08:00,31020,28601,1881,538
2013-06-26 09:00,19479,17113,1857,509
2013-06-26 10:00,31187,28757,1899,531
2013-06-26 11:00,20792,18400,1871,521
2013-06-26 12:00,29025,26576,1907,542
2013-06-26 13:00,23811,21356,1910,545
2013-06-26 14:00,27585,25141,1911,533
2013-06-26 15:00,24746,22326,1886,534
2013-06-26 16:00,24879,22508,1857,514
2013-06-26 17:00,31126,28675,1908,543
2013-06-26 18:00,22462,20062,1869,531
2013-06-26 19:00,33215,30664,1901,650
2013-06-26 20:00,712041,19041,1881,691119
2013-06-26 21:00,32290,30152,1921,217
2013-06-26 22:00,23120,20649,1915,556
2013-06-26 23:00,26597,24066,1968,563
2013-06-27 00:00,27367,24921,1894,552
2013-06-27 01:00,20430,17998,1884,548
2013-06-27 02:00,33443,31020,1881,542
2013-06-27 03:00,20793,18320,1920,553
2013-06-27 04:00,29156,26699,1899,558
2013-06-27 05:00,22804,20416,1859,529
2013-06-27 06:00,23798,21433,1838,527
2013-06-27 07:00,28875,26428,1907,540
2013-06-27 08:00,21025,18625,1875,525
2013-06-27 09:00,31437,29033,1880,524
2013-06-27 10:00,20557,18057,1942,558
2013-06-27 11:00,32755,30258,1955,542
2013-06-27 12:00,20772,18275,1954,543
2013-06-27 13:00,30869,28444,1896,529
2013-06-27 14:00,23232,20788,1906,538
2013-06-27 15:00,26376,23947,1884,545
2013-06-27 16:00,28133,25733,1882,518
2013-06-27 17:00,21273,18795,1938,540
2013-06-27 18:00,36358,33937,1887,534
2013-06-27 19:00,27602,25202,1856,544
2013-06-27 20:00,24858,22368,1944,546
2013-06-27 21:00,322145,30359,1894,289892
2013-06-27 22:00,393382,19635,1973,371774
2013-06-27 23:00,33827,31522,1934,371
2013-06-28 00:00,20974,18560,1880,534
2013-06-28 01:00,31618,29175,1895,548
2013-06-28 02:00,22830,20393,1902,535
2013-06-28 03:00,28067,25626,1900,541
2013-06-28 04:00,26419,23956,1915,548
2013-06-28 05:00,25794,23382,1887,525
2013-06-28 06:00,31468,29026,1913,529
2013-06-28 07:00,24138,21740,1899,499
2013-06-28 08:00,30643,28290,1855,498
2013-06-28 09:00,23968,21620,1865,483
2013-06-28 10:00,27733,25394,1831,508
2013-06-28 11:00,26487,24089,1885,513
2013-06-28 12:00,26304,23906,1878,520
2013-06-28 13:00,26111,23670,1932,509
2013-06-28 14:00,27428,24972,1934,522
2013-06-28 15:00,25588,23187,1881,520
2013-06-28 16:00,30405,27984,1896,525
2013-06-28 17:00,21204,18758,1921,525
2013-06-28 18:00,34236,31733,1954,549
2013-06-28 19:00,21541,19102,1916,523
2013-06-28 20:00,32100,29655,1926,519
2013-06-28 21:00,24735,22336,1882,517
2013-06-28 22:00,27660,24760,1924,976
2013-06-28 23:00,28262,25823,1918,521
2013-06-29 00:00,21254,18768,1947,539
2013-06-29 01:00,32973,30541,1903,529
2013-06-29 02:00,20635,18196,1902,537
2013-06-29 03:00,27374,25001,1859,514
2013-06-29 04:00,26693,24303,1881,509
2013-06-29 05:00,21037,18648,1862,527
2013-06-29 06:00,31468,29048,1886,534
2013-06-29 07:00,20208,17816,1877,515
2013-06-29 08:00,28925,26522,1885,518
2013-06-29 09:00,23407,21047,1845,515
2013-06-29 10:00,25794,23420,1847,527
2013-06-29 11:00,292865,33834,258515,516
2013-06-29 12:00,421243,35520,385199,524
2013-06-29 13:00,81774,31557,49697,520
2013-06-29 14:00,36986,34520,1926,540
2013-06-29 15:00,37474,34968,1964,542
2013-06-29 16:00,36199,33762,1901,536
2013-06-29 17:00,35250,32808,1910,532
2013-06-29 18:00,40180,37715,1939,526
2013-06-29 19:00,213996,30318,1930,181748
2013-06-29 20:00,556574,27806,1952,526816
2013-06-29 21:00,29267,26861,1958,448
2013-06-29 22:00,37493,34914,2021,558
2013-06-29 23:00,27958,25399,1986,573
2013-06-30 00:00,24961,22489,1935,537
2013-06-30 01:00,35447,32979,1933,535
2013-06-30 02:00,21910,19453,1908,549
2013-06-30 03:00,30744,28285,1923,536
2013-06-30 04:00,26948,24460,1944,544
2013-06-30 05:00,26915,24488,1895,532
2013-06-30 06:00,26203,23770,1898,535
2013-06-30 07:00,25664,23214,1911,539
2013-06-30 08:00,28260,25815,1899,546
2013-06-30 09:00,27216,24763,1923,530
2013-06-30 10:00,30779,28372,1894,513
2013-06-30 11:00,21743,19299,1909,535
2013-06-30 12:00,247473,34471,212472,530
2013-06-30 13:00,76128,20887,54669,572
2013-06-30 14:00,31623,29125,1943,555
2013-06-30 15:00,26938,24505,1894,539
2013-06-30 16:00,28069,25583,1931,555
2013-06-30 17:00,35268,32807,1915,546
2013-06-30 18:00,39053,36571,1935,547
2013-06-30 19:00,29439,26982,1919,538
2013-06-30 20:00,678095,32138,1906,644051
2013-06-30 21:00,50030,36688,1948,11394
2013-06-30 22:00,26516,23937,2017,562
2013-06-30 23:00,36559,34015,1986,558
2013-07-01 00:00,28914,26343,2014,557
2013-07-01 01:00,31905,29386,1962,557
2013-07-01 02:00,28286,25792,1955,539
2013-07-01 03:00,31334,28850,1933,551
2013-07-01 04:00,28174,25662,1964,548
2013-07-01 05:00,29460,26925,1977,558
2013-07-01 06:00,28326,25793,1981,552
2013-07-01 07:00,29380,26888,1932,560
2013-07-01 08:00,28065,25614,1894,557
2013-07-01 09:00,31363,28871,1956,536
2013-07-01 10:00,28375,25887,1935,553
2013-07-01 11:00,31302,28821,1937,544
2013-07-01 12:00,31094,28560,1975,559
2013-07-01 13:00,27471,24965,1950,556
2013-07-01 14:00,33022,30545,1912,565
2013-07-01 15:00,22642,20151,1953,538
2013-07-01 16:00,38755,36258,1959,538
2013-07-01 17:00,34302,31824,1927,551
2013-07-01 18:00,27267,24690,2022,555
2013-07-01 19:00,38270,35709,2007,554
2013-07-01 20:00,26093,23544,1993,556
2013-07-01 21:00,31483,28088,1969,1426
2013-07-01 22:00,30426,27829,2033,564
2013-07-01 23:00,421329,28649,1965,390715
2013-07-02 00:00,274498,26968,1990,245540
2013-07-02 01:00,29773,27762,2010,1
2013-07-02 02:00,26295,24305,1990,0
2013-07-02 03:00,30781,28814,1967,0
2013-07-02 04:00,25470,23526,1944,0
2013-07-02 05:00,29781,27841,1940,0
2013-07-02 06:00,23943,21978,1965,0
2013-07-02 07:00,30712,28261,1923,528
2013-07-02 08:00,24976,22549,1898,529
2013-07-02 09:00,30489,28021,1937,531
2013-07-02 10:00,24643,22203,1895,545
2013-07-02 11:00,32456,29900,1999,557
2013-07-02 12:00,25084,22547,1978,559
2013-07-02 13:00,29348,26755,2031,562
2013-07-02 14:00,26924,24377,1995,552
2013-07-02 15:00,26888,24394,1935,559
2013-07-02 16:00,26383,23900,1951,532
2013-07-02 17:00,25197,22723,1937,537
2013-07-02 18:00,29174,26651,1970,553
2013-07-02 19:00,27266,24742,1976,548
2013-07-02 20:00,24589,22104,1940,545
2013-07-02 21:00,26095,23603,1937,555
2013-07-02 22:00,29056,26541,1965,550
2013-07-02 23:00,34524,32009,1957,558
2013-07-03 00:00,22923,20405,1955,563
2013-07-03 01:00,29769,27351,1891,527
2013-07-03 02:00,27300,24850,1918,532
2013-07-03 03:00,24148,21705,1915,528
2013-07-03 04:00,32209,29767,1910,532
2013-07-03 05:00,19874,17464,1906,504
2013-07-03 06:00,30866,28410,1931,525
2013-07-03 07:00,21206,18753,1921,532
2013-07-03 08:00,30907,28495,1877,535
2013-07-03 09:00,22225,19810,1895,520
2013-07-03 10:00,29403,26994,1896,513
2013-07-03 11:00,23931,21430,1964,537
2013-07-03 12:00,31328,28859,1938,531
2013-07-03 13:00,24714,22166,1995,553
2013-07-03 14:00,29332,26803,1980,549
2013-07-03 15:00,26553,24049,1953,551
2013-07-03 16:00,27317,24753,2004,560
2013-07-03 17:00,27606,25069,1973,564
2013-07-03 18:00,37640,35153,1938,549
2013-07-03 19:00,523432,21154,1925,500353
2013-07-03 20:00,441624,33928,1961,405735
2013-07-03 21:00,27649,25473,1936,240
2013-07-03 22:00,37416,34838,2014,564
2013-07-03 23:00,25365,22811,1987,567
2013-07-04 00:00,31699,29146,1995,558
2013-07-04 01:00,25678,23182,1963,533
2013-07-04 02:00,29136,26660,1930,546
2013-07-04 03:00,26345,23864,1937,544
2013-07-04 04:00,29191,26688,1960,543
2013-07-04 05:00,24311,21853,1922,536
2013-07-04 06:00,29716,27214,1967,535
2013-07-04 07:00,24528,22120,1896,512
2013-07-04 08:00,27477,25007,1939,531
2013-07-04 09:00,23721,21243,1943,535
2013-07-04 10:00,28859,26371,1944,544
2013-07-04 11:00,25387,22859,1983,545
2013-07-04 12:00,31793,29273,1964,556
2013-07-04 13:00,22000,19507,1948,545
2013-07-04 14:00,34391,31877,1981,533
2013-07-04 15:00,23345,20811,1978,556
2013-07-04 16:00,33446,30929,1978,539
2013-07-04 17:00,34999,32492,1952,555
2013-07-04 18:00,27775,25255,1986,534
2013-07-04 19:00,480107,35417,1924,442766
2013-07-04 20:00,280829,26766,1984,252079
2013-07-04 21:00,30426,27854,2008,564
2013-07-04 22:00,32096,29488,2037,571
2013-07-04 23:00,32527,29978,1990,559
2013-07-05 00:00,27410,24847,1996,567
2013-07-05 01:00,35084,32511,2011,562
2013-07-05 02:00,22172,19673,1931,568
2013-07-05 03:00,33373,30895,1929,549
2013-07-05 04:00,21128,18623,1947,558
2013-07-05 05:00,32105,29634,1926,545
2013-07-05 06:00,24292,21840,1931,521
2013-07-05 07:00,29387,26895,1952,540
2013-07-05 08:00,28452,25967,1943,542
2013-07-05 09:00,28708,26229,1948,531
2013-07-05 10:00,29425,26969,1914,542
2013-07-05 11:00,27180,24657,1974,549
2013-07-05 12:00,30394,27855,1981,558
2013-07-05 13:00,32848,30287,2016,545
2013-07-05 14:00,24171,21594,2023,554
2013-07-05 15:00,37713,35110,2040,563
2013-07-05 16:00,28947,26376,2014,557
2013-07-05 17:00,30887,28323,2012,552
2013-07-05 18:00,684816,36580,1950,646286
2013-07-05 19:00,28916,25554,2031,1331
2013-07-05 20:00,33010,30694,2017,299
2013-07-05 21:00,29614,27085,1965,564
2013-07-05 22:00,28519,25895,2046,578
2013-07-05 23:00,32384,29806,2012,566
2013-07-06 00:00,24591,22011,2018,562
2013-07-06 01:00,34062,31462,2031,569
2013-07-06 02:00,22208,19634,2009,565
2013-07-06 03:00,34015,31533,1942,540
2013-07-06 04:00,21238,18725,1949,564
2013-07-06 05:00,34513,32070,1890,553
2013-07-06 06:00,20926,18439,1929,558
2013-07-06 07:00,33324,30832,1960,532
2013-07-06 08:00,22991,20563,1887,541
2013-07-06 09:00,170370,28148,141688,534
2013-07-06 10:00,187832,28146,159153,533
2013-07-06 11:00,95487,20707,74227,553
2013-07-06 12:00,245329,38110,206668,551
2013-07-06 13:00,49882,24221,25090,571
2013-07-06 14:00,35616,32380,2668,568
2013-07-06 15:00,407785,34980,372251,554
2013-07-06 16:00,38852,36270,2027,555
2013-07-06 17:00,37568,35118,1925,525
2013-07-06 18:00,36365,33891,1939,535
2013-07-06 19:00,36386,33785,2036,565
2013-07-06 20:00,36646,33986,2090,570
2013-07-06 21:00,38087,35476,2039,572
2013-07-06 22:00,36389,33711,2102,576
2013-07-06 23:00,26173,23563,2050,560
2013-07-07 00:00,32889,30302,2025,562
2013-07-07 01:00,33533,30922,2043,568
2013-07-07 02:00,24348,21742,2045,561
2013-07-07 03:00,35029,32432,2041,556
2013-07-07 04:00,27649,25071,2019,559
2013-07-07 05:00,27130,24624,1967,539
2013-07-07 06:00,33709,31213,1950,546
2013-07-07 07:00,22944,20445,1967,532
2013-07-07 08:00,34821,32329,1959,533
2013-07-07 09:00,30932,28447,1950,535
2013-07-07 10:00,27141,24649,1951,541
2013-07-07 11:00,30537,28011,1972,554
2013-07-07 12:00,36835,34388,1927,520
2013-07-07 13:00,29005,26518,1943,544
2013-07-07 14:00,32120,29538,2020,562
2013-07-07 15:00,33606,30958,2085,563
2013-07-07 16:00,38419,35858,2008,553
2013-07-07 17:00,38384,35838,1991,555
2013-07-07 18:00,39505,37002,1969,534
2013-07-07 19:00,36600,34067,1995,538
2013-07-07 20:00,345021,32290,1963,310768
2013-07-07 21:00,338483,26412,1987,310084
2013-07-07 22:00,39253,36608,2082,563
2013-07-07 23:00,38311,35680,2060,571
2013-07-08 00:00,28607,25995,2051,561
2013-07-08 01:00,30921,28339,2028,554
2013-07-08 02:00,37217,34615,2045,557
2013-07-08 03:00,26246,23618,2062,566
2013-07-08 04:00,31828,29217,2044,567
2013-07-08 05:00,32727,30176,1983,568
2013-07-08 06:00,25950,23445,1968,537
2013-07-08 07:00,33987,31418,1999,570
2013-07-08 08:00,30610,28070,1987,553
2013-07-08 09:00,25096,22599,1957,540
2013-07-08 10:00,35733,33196,1985,552
2013-07-08 11:00,33773,31150,2070,553
2013-07-08 12:00,26118,23524,2040,554
2013-07-08 13:00,32320,29720,2039,561
2013-07-08 14:00,37421,34843,2024,554
2013-07-08 15:00,29364,26776,2028,560
2013-07-08 16:00,26900,24283,2057,560
2013-07-08 17:00,34600,31973,2064,563
2013-07-08 18:00,36645,34025,2058,562
2013-07-08 19:00,41305,38718,2028,559
2013-07-08 20:00,349509,37963,2001,309545
2013-07-08 21:00,354579,30371,2023,322185
2013-07-08 22:00,31051,28435,2050,566
2013-07-08 23:00,42543,39881,2091,571
2013-07-09 00:00,34336,31726,2038,572
2013-07-09 01:00,33140,30552,2021,567
2013-07-09 02:00,35855,33231,2064,560
2013-07-09 03:00,26978,24370,2039,569
2013-07-09 04:00,36675,34139,1990,546
2013-07-09 05:00,24139,21640,1937,562
2013-07-09 06:00,38261,35740,1966,555
2013-07-09 07:00,24332,21802,1976,554
2013-07-09 08:00,36073,33509,1998,566
2013-07-09 09:00,27087,24575,1955,557
2013-07-09 10:00,30196,27613,2013,570
2013-07-09 11:00,36315,33744,2005,566
2013-07-09 12:00,30037,27434,2042,561
2013-07-09 13:00,30580,27983,2035,562
2013-07-09 14:00,37145,34555,2030,560
2013-07-09 15:00,31010,28380,2055,575
2013-07-09 16:00,26539,23926,2039,574
2013-07-09 17:00,35884,33257,2068,559
2013-07-09 18:00,38394,35837,1993,564
2013-07-09 19:00,31271,28691,2018,562
2013-07-09 20:00,513399,25849,2043,485507
2013-07-09 21:00,180466,33688,2055,144723
2013-07-09 22:00,34779,32433,2103,243
2013-07-09 23:00,25648,23043,2042,563
2013-07-10 00:00,38553,35933,2051,569
2013-07-10 01:00,25662,23081,2010,571
2013-07-10 02:00,35325,32741,2018,566
2013-07-10 03:00,28243,25644,2039,560
2013-07-10 04:00,28875,26262,2054,559
2013-07-10 05:00,29915,27377,1991,547
2013-07-10 06:00,26119,23613,1948,558
2013-07-10 07:00,36025,33479,1983,563
2013-07-10 08:00,23160,20583,2020,557
2013-07-10 09:00,37430,34885,1992,553
2013-07-10 10:00,26085,23571,1963,551
2013-07-10 11:00,30632,28038,2030,564
2013-07-10 12:00,33658,31051,2035,572
2013-07-10 13:00,25671,23126,1983,562
2013-07-10 14:00,34521,31979,1988,554
2013-07-10 15:00,30968,28397,2001,570
2013-07-10 16:00,24860,22276,2011,573
2013-07-10 17:00,35694,33126,2002,566
2013-07-10 18:00,37727,35165,2008,554
2013-07-10 19:00,28717,26197,1961,559
2013-07-10 20:00,672294,28075,1999,642220
2013-07-10 21:00,34458,31764,2037,657
2013-07-10 22:00,24650,22063,2027,560
2013-07-10 23:00,37923,35326,2028,569
2013-07-11 00:00,23194,20599,2042,553
2013-07-11 01:00,35439,32832,2032,575
2013-07-11 02:00,22655,20077,2031,547
2013-07-11 03:00,35415,32886,1980,549
2013-07-11 04:00,22385,19830,2003,552
2013-07-11 05:00,30535,28035,1954,546
2013-07-11 06:00,25372,22826,1985,561
2013-07-11 07:00,28414,25951,1925,538
2013-07-11 08:00,28149,25618,1970,561
2013-07-11 09:00,25001,22502,1959,540
2013-07-11 10:00,33639,31140,1954,545
2013-07-11 11:00,22203,19701,1949,553
2013-07-11 12:00,35942,33352,2021,569
2013-07-11 13:00,27338,24714,2067,557
2013-07-11 14:00,28979,26361,2052,566
2013-07-11 15:00,34813,32210,2044,559
2013-07-11 16:00,23234,20679,1998,557
2013-07-11 17:00,32635,30026,2036,573
2013-07-11 18:00,38440,35818,2052,570
2013-07-11 19:00,34695,32203,1947,545
2013-07-11 20:00,664772,23385,2018,639369
2013-07-11 21:00,31192,29004,2048,140
2013-07-11 22:00,33875,31232,2078,565
2013-07-11 23:00,28444,25816,2054,574
2013-07-12 00:00,34175,31582,2028,565
2013-07-12 01:00,26659,24031,2066,562
2013-07-12 02:00,32771,30219,1989,563
2013-07-12 03:00,24455,21914,1990,551
2013-07-12 04:00,32718,30165,1990,563
2013-07-12 05:00,23764,21278,1937,549
2013-07-12 06:00,33795,31287,1969,539
2013-07-12 07:00,24192,21659,1984,549
2013-07-12 08:00,31887,29351,1984,552
2013-07-12 09:00,23492,20943,2001,548
2013-07-12 10:00,32035,29489,1990,556
2013-07-12 11:00,22336,19800,1991,545
2013-07-12 12:00,33473,30882,2033,558
2013-07-12 13:00,22618,20025,2029,564
2013-07-12 14:00,35782,33242,1978,562
2013-07-12 15:00,23546,21007,1984,555
2013-07-12 16:00,30656,28073,2026,557
2013-07-12 17:00,34719,32107,2048,564
2013-07-12 18:00,25582,23005,2014,563
2013-07-12 19:00,33840,31239,2028,573
2013-07-12 20:00,32225,29629,2036,560
2013-07-12 21:00,24834,22315,1970,549
