time,power1,Appliance1,Appliance2,Appliance3,Appliance8
2014-05-07 8:00,194,84,0,0,0
2014-05-07 9:00,85,1,0,0,0
2014-05-07 10:00,85,1,0,0,0
2014-05-07 11:00,156,85,0,0,0
2014-05-07 12:00,85,1,0,0,0
2014-05-07 13:00,84,1,0,0,0
2014-05-07 14:00,191,87,280,0,0
2014-05-07 15:00,128,1,0,0,0
2014-05-07 16:00,211,86,0,0,0
2014-05-07 17:00,86,1,0,0,0
2014-05-07 18:00,149,1,0,0,0
2014-05-07 19:00,323,82,0,73,0
2014-05-07 20:00,313,91,0,68,0
2014-05-07 21:00,89,1,0,0,0
2014-05-07 22:00,157,84,0,0,0
2014-05-07 23:00,93,1,0,0,0
2014-05-08 0:00,91,1,0,0,0
2014-05-08 1:00,90,1,0,0,0
2014-05-08 2:00,90,1,0,0,0
2014-05-08 3:00,161,87,0,0,0
2014-05-08 4:00,91,1,0,0,0
2014-05-08 5:00,159,83,0,0,0
2014-05-08 6:00,90,1,0,0,0
2014-05-08 7:00,169,1,0,0,0
2014-05-08 8:00,203,87,0,0,0
2014-05-08 9:00,84,1,0,0,0
2014-05-08 10:00,156,82,0,0,0
2014-05-08 11:00,121,1,0,0,0
2014-05-08 12:00,161,93,0,0,0
2014-05-08 15:00,156,80,0,0,0
2014-05-08 16:00,2202,89,0,0,0
2014-05-08 17:00,235,81,5,0,0
2014-05-08 18:00,173,99,0,0,0
2014-05-08 19:00,232,83,0,0,0
2014-05-08 20:00,149,1,0,0,0
2014-05-08 21:00,219,84,0,0,0
2014-05-08 22:00,93,1,0,0,0
2014-05-08 23:00,160,87,0,0,0
2014-05-09 0:00,89,1,0,0,0
2014-05-09 1:00,159,90,0,0,0
2014-05-09 2:00,88,1,0,0,0
2014-05-09 3:00,89,1,0,0,0
2014-05-09 4:00,89,1,0,0,0
2014-05-09 5:00,90,1,0,0,0
2014-05-09 6:00,89,1,0,0,0
2014-05-09 7:00,159,90,0,0,0
2014-05-09 8:00,112,1,0,0,0
2014-05-09 9:00,514,84,9,72,0
2014-05-09 10:00,2405,1,108,2248,0
2014-05-09 11:00,158,81,0,0,0
2014-05-09 12:00,86,1,0,0,2740
2014-05-09 13:00,155,1,0,0,0
2014-05-09 14:00,157,84,0,0,0
2014-05-09 15:00,89,1,0,0,0
2014-05-09 16:00,2233,1,0,0,0
2014-05-09 17:00,178,82,0,0,0
2014-05-09 18:00,180,87,0,0,0
2014-05-09 19:00,113,1,0,0,0
2014-05-09 20:00,182,83,0,0,0
2014-05-09 21:00,260,86,0,0,0
2014-05-09 22:00,117,1,0,0,0
2014-05-09 23:00,89,1,0,0,0
2014-05-10 0:00,156,82,0,0,0
2014-05-10 1:00,85,1,0,0,0
2014-05-10 2:00,85,1,0,0,0
2014-05-10 3:00,160,84,0,0,0
2014-05-10 4:00,86,1,0,0,0
2014-05-10 5:00,84,1,0,0,0
2014-05-10 6:00,86,1,0,0,0
2014-05-10 7:00,189,1,0,0,0
2014-05-10 8:00,174,1,0,68,0
2014-05-10 9:00,86,1,0,23,0
2014-05-10 10:00,86,1,0,0,0
2014-05-10 11:00,3059,1,0,0,0
2014-05-10 12:00,221,82,0,0,0
2014-05-10 13:00,3141,84,0,0,0
2014-05-10 14:00,1370,83,119,0,0
2014-05-10 15:00,324,88,47,0,0
2014-05-10 16:00,84,1,0,0,0
2014-05-10 17:00,85,1,0,0,0
2014-05-10 18:00,156,82,0,0,0
2014-05-10 19:00,344,87,0,0,0
2014-05-10 20:00,321,1,0,0,0
2014-05-10 21:00,200,1,0,0,0
2014-05-10 22:00,170,82,0,0,0
2014-05-10 23:00,297,85,0,0,0
2014-05-11 0:00,93,1,0,0,0
2014-05-11 1:00,91,1,0,0,0
2014-05-11 2:00,89,1,0,0,0
2014-05-11 3:00,90,1,0,0,0
2014-05-11 4:00,160,85,0,0,0
2014-05-11 5:00,89,1,0,0,0
2014-05-11 6:00,159,81,0,0,0
2014-05-11 7:00,219,96,0,0,0
2014-05-11 8:00,179,1,0,0,0
2014-05-11 9:00,113,1,0,0,0
2014-05-11 10:00,250,85,0,0,0
2014-05-11 11:00,189,89,0,0,0
2014-05-11 12:00,236,1,0,0,0
2014-05-11 13:00,447,1,0,65,0
2014-05-11 14:00,405,82,0,69,0
2014-05-11 15:00,2462,84,2090,0,0
2014-05-11 16:00,2399,85,61,0,0
2014-05-11 17:00,284,87,39,0,0
2014-05-11 18:00,219,88,0,0,0
2014-05-11 19:00,227,1,0,73,0
2014-05-11 20:00,117,1,0,0,0
2014-05-11 21:00,94,1,0,0,0
2014-05-11 22:00,160,82,0,0,0
2014-05-11 23:00,216,92,0,0,0
2014-05-12 0:00,96,1,0,0,0
2014-05-12 1:00,165,84,0,0,0
2014-05-12 2:00,88,1,0,0,0
2014-05-12 3:00,90,1,0,0,0
2014-05-12 4:00,90,1,0,0,0
2014-05-12 5:00,90,1,0,0,0
2014-05-12 6:00,90,1,0,0,0
2014-05-12 7:00,161,83,0,0,0
2014-05-12 8:00,224,82,0,0,0
2014-05-12 9:00,114,1,0,0,0
2014-05-12 10:00,86,1,0,0,0
2014-05-12 11:00,158,85,0,0,0
2014-05-12 12:00,88,1,0,0,0
2014-05-12 13:00,86,1,0,0,0
2014-05-12 14:00,86,1,0,0,0
2014-05-12 15:00,128,1,0,0,0
2014-05-12 16:00,235,85,0,0,0
2014-05-12 17:00,86,1,0,0,0
2014-05-12 18:00,86,1,0,0,0
2014-05-12 19:00,194,1,0,72,0
2014-05-12 20:00,2443,1,0,2193,0
2014-05-12 21:00,171,85,0,0,0
2014-05-12 22:00,85,1,0,0,0
2014-05-12 23:00,85,1,0,0,0
2014-05-13 0:00,157,85,0,0,0
2014-05-13 1:00,85,1,0,0,0
2014-05-13 2:00,85,1,0,0,0
2014-05-13 3:00,85,1,0,0,0
2014-05-13 4:00,85,1,0,0,0
2014-05-13 5:00,156,84,0,0,0
2014-05-13 6:00,86,1,0,0,0
2014-05-13 7:00,200,83,0,0,0
2014-05-13 8:00,201,87,0,0,0
2014-05-13 9:00,85,1,0,0,0
2014-05-13 10:00,156,81,0,0,0
2014-05-13 11:00,85,1,0,0,0
2014-05-13 12:00,84,1,0,0,0
2014-05-13 13:00,84,1,0,0,0
2014-05-13 14:00,84,1,0,0,0
2014-05-13 15:00,200,85,0,0,0
2014-05-13 16:00,1850,1,49,0,0
2014-05-13 17:00,86,1,0,0,0
2014-05-13 18:00,225,84,0,0,0
2014-05-13 19:00,2509,84,0,2216,0
2014-05-13 20:00,274,1,0,72,0
2014-05-13 21:00,163,1,0,113,0
2014-05-13 22:00,95,1,0,0,0
2014-05-13 23:00,160,85,0,0,0
2014-05-14 0:00,93,1,0,0,0
2014-05-14 1:00,94,1,0,0,0
2014-05-14 2:00,162,87,0,0,0
2014-05-14 3:00,93,1,0,0,0
2014-05-14 4:00,93,1,0,0,0
2014-05-14 5:00,93,1,0,0,0
2014-05-14 6:00,94,1,0,0,0
2014-05-14 7:00,162,90,0,0,0
2014-05-14 8:00,171,101,0,0,0
2014-05-14 9:00,90,1,0,0,0
2014-05-14 10:00,160,81,0,0,0
2014-05-14 11:00,180,95,0,0,0
2014-05-14 12:00,90,1,0,0,0
2014-05-14 13:00,159,82,0,0,0
2014-05-14 14:00,91,1,0,0,0
2014-05-14 15:00,88,1,0,0,0
2014-05-14 16:00,86,1,0,0,0
2014-05-14 17:00,113,1,0,0,0
2014-05-14 18:00,156,83,0,0,0
2014-05-14 19:00,274,87,0,64,0
2014-05-14 20:00,2435,1,0,2208,0
2014-05-14 21:00,159,1,0,0,0
2014-05-14 22:00,159,85,0,0,0
2014-05-14 23:00,91,1,0,0,0
2014-05-15 0:00,90,1,0,0,0
2014-05-15 1:00,157,87,0,0,0
2014-05-15 2:00,88,1,0,0,0
2014-05-15 3:00,89,1,0,0,0
2014-05-15 4:00,91,1,0,0,0
2014-05-15 5:00,90,1,0,0,0
2014-05-15 6:00,163,87,0,0,0
2014-05-15 7:00,151,1,0,0,0
2014-05-15 8:00,133,1,0,0,0
2014-05-15 9:00,86,1,0,0,0
2014-05-15 10:00,156,88,0,0,0
2014-05-15 11:00,208,1,108,0,0
2014-05-15 12:00,412,83,165,0,0
2014-05-15 13:00,2450,90,2059,0,0
2014-05-15 14:00,619,1,301,0,0
2014-05-15 15:00,481,1,271,0,0
2014-05-15 16:00,157,84,0,0,0
2014-05-15 17:00,159,88,0,0,0
2014-05-15 18:00,128,1,0,0,0
2014-05-15 19:00,157,1,0,0,0
2014-05-15 20:00,282,81,0,70,0
2014-05-15 21:00,235,87,0,0,0
2014-05-15 22:00,85,1,0,0,0
2014-05-15 23:00,156,83,0,0,0
2014-05-16 0:00,90,1,0,0,0
2014-05-16 1:00,85,1,0,0,0
2014-05-16 2:00,142,1,0,0,0
2014-05-16 3:00,142,1,0,0,0
2014-05-16 4:00,141,1,0,0,0
2014-05-16 5:00,173,1,0,0,0
2014-05-16 6:00,168,1,0,0,0
2014-05-16 7:00,195,83,0,0,0
2014-05-16 8:00,84,1,0,0,0
2014-05-16 9:00,156,83,0,0,0
2014-05-16 10:00,84,1,0,0,0
2014-05-16 11:00,156,81,0,0,0
2014-05-16 12:00,169,106,0,0,0
2014-05-16 13:00,162,85,0,0,0
2014-05-16 14:00,93,1,0,0,0
2014-05-16 15:00,156,82,0,0,0
2014-05-16 16:00,88,1,0,0,0
2014-05-16 17:00,156,82,0,0,0
2014-05-16 18:00,185,1,0,0,0
2014-05-16 19:00,213,85,0,0,0
2014-05-16 20:00,178,81,0,0,0
2014-05-16 21:00,292,84,0,0,0
2014-05-16 22:00,185,1,0,0,0
2014-05-16 23:00,95,1,0,0,0
2014-05-17 0:00,157,83,0,0,0
2014-05-17 1:00,158,88,0,0,0
2014-05-17 2:00,85,1,0,0,0
2014-05-17 3:00,85,1,0,0,0
2014-05-17 4:00,156,88,0,0,0
2014-05-17 5:00,85,1,0,0,0
2014-05-17 6:00,157,83,0,0,0
2014-05-17 7:00,89,1,0,0,0
2014-05-17 8:00,129,1,0,0,0
2014-05-17 9:00,138,1,0,72,0
2014-05-17 10:00,160,90,0,0,0
2014-05-17 11:00,89,1,0,0,0
2014-05-17 12:00,156,83,0,0,0
2014-05-17 13:00,162,95,0,0,0
2014-05-17 14:00,86,1,0,0,0
2014-05-17 15:00,157,84,0,0,0
2014-05-17 16:00,88,1,0,0,0
2014-05-17 17:00,86,1,0,0,0
2014-05-17 18:00,100,1,0,0,0
2014-05-17 19:00,235,85,0,0,0
2014-05-17 20:00,180,86,0,0,0
2014-05-17 21:00,117,1,0,0,0
2014-05-17 22:00,90,1,0,0,0
2014-05-17 23:00,89,1,0,0,0
2014-05-18 0:00,155,84,0,0,0
2014-05-18 1:00,85,1,0,0,0
2014-05-18 2:00,85,1,0,0,0
2014-05-18 3:00,155,82,0,0,0
2014-05-18 4:00,157,90,0,0,0
2014-05-18 5:00,84,1,0,0,0
2014-05-18 6:00,155,82,0,0,0
2014-05-18 7:00,281,87,0,0,0
2014-05-18 8:00,265,98,0,0,0
2014-05-18 9:00,3506,1,2033,0,0
2014-05-18 10:00,715,85,23,72,0
2014-05-18 11:00,605,1,0,70,0
2014-05-18 12:00,627,1,76,0,0
2014-05-18 13:00,616,83,0,0,0
2014-05-18 14:00,639,87,0,0,0
2014-05-18 15:00,548,1,0,0,0
2014-05-18 16:00,620,1,0,0,0
2014-05-18 17:00,674,84,0,0,0
2014-05-18 18:00,702,86,0,0,0
2014-05-18 19:00,241,89,0,0,0
2014-05-18 20:00,160,1,0,0,0
2014-05-18 21:00,274,1,0,0,0
2014-05-18 22:00,110,1,0,0,0
2014-05-18 23:00,108,1,0,0,0
2014-05-19 0:00,173,82,0,0,0
2014-05-19 1:00,174,87,0,0,0
2014-05-19 2:00,107,1,0,0,0
2014-05-19 3:00,107,1,0,0,0
2014-05-19 4:00,106,1,0,0,0
2014-05-19 5:00,176,89,0,0,0
2014-05-19 6:00,106,1,0,0,0
2014-05-19 7:00,307,165,0,68,0
2014-05-19 8:00,2477,84,0,2166,0
2014-05-19 9:00,154,1,0,0,0
2014-05-19 10:00,117,1,0,0,0
2014-05-19 11:00,185,84,0,0,0
2014-05-19 12:00,154,1,0,0,0
2014-05-19 13:00,114,1,0,0,0
2014-05-19 14:00,304,84,103,0,0
2014-05-19 15:00,151,1,0,0,0
2014-05-19 16:00,114,1,0,0,0
2014-05-19 17:00,182,85,0,0,0
2014-05-19 18:00,175,1,0,0,0
2014-05-19 19:00,3747,84,0,64,2795
2014-05-19 20:00,2999,1,0,2189,0
2014-05-19 21:00,289,1,0,0,0
2014-05-19 22:00,185,82,0,0,0
2014-05-19 23:00,174,84,0,0,0
2014-05-20 0:00,177,90,0,0,0
2014-05-20 1:00,107,1,0,0,0
2014-05-20 2:00,106,1,0,0,0
2014-05-20 3:00,171,83,0,0,0
2014-05-20 4:00,174,87,0,0,0
2014-05-20 5:00,106,1,0,0,0
2014-05-20 6:00,225,162,0,0,0
2014-05-20 7:00,232,83,0,0,0
2014-05-20 8:00,3045,89,0,0,2728
2014-05-20 9:00,108,1,0,0,0
2014-05-20 10:00,109,1,0,0,0
2014-05-20 11:00,176,85,0,0,0
2014-05-20 12:00,182,87,0,0,0
2014-05-20 13:00,115,1,0,0,0
2014-05-20 14:00,115,1,0,0,0
2014-05-20 15:00,115,1,0,0,0
2014-05-20 16:00,178,82,0,0,0
2014-05-20 17:00,177,83,0,0,0
2014-05-20 18:00,228,85,0,0,0
2014-05-20 19:00,347,93,0,70,0
2014-05-20 20:00,280,1,0,72,0
2014-05-20 21:00,345,82,0,0,0
2014-05-20 22:00,315,166,0,0,0
2014-05-20 23:00,173,84,0,0,0
2014-05-21 0:00,177,89,0,0,0
2014-05-21 1:00,107,1,0,0,0
2014-05-21 2:00,107,1,0,0,0
2014-05-21 3:00,176,82,0,0,0
2014-05-21 4:00,173,85,0,0,0
2014-05-21 5:00,178,89,0,0,0
2014-05-21 6:00,107,1,0,0,0
2014-05-21 7:00,162,1,12,0,0
2014-05-21 8:00,215,1,40,0,0
2014-05-21 9:00,106,1,0,0,0
2014-05-21 10:00,171,82,0,0,0
2014-05-21 11:00,172,86,0,0,0
2014-05-21 12:00,105,1,0,0,0
2014-05-21 13:00,105,1,0,0,0
2014-05-21 14:00,215,1,97,0,0
2014-05-21 15:00,196,83,0,0,0
2014-05-21 16:00,176,86,0,0,0
2014-05-21 17:00,2584,88,0,0,0
2014-05-21 18:00,2721,1,0,2216,0
2014-05-21 19:00,618,1,0,72,0
2014-05-21 20:00,741,1,0,0,0
2014-05-21 21:00,1041,1,0,68,0
2014-05-21 22:00,2354,1,0,2185,0
2014-05-21 23:00,175,82,0,0,0
2014-05-22 0:00,176,86,0,0,0
2014-05-22 1:00,110,1,0,0,0
2014-05-22 2:00,109,1,0,0,0
2014-05-22 3:00,109,1,0,0,0
2014-05-22 4:00,174,82,0,0,0
2014-05-22 5:00,178,87,0,0,0
2014-05-22 6:00,110,1,0,0,0
2014-05-22 7:00,175,1,0,0,0
2014-05-22 8:00,163,1,0,0,0
2014-05-22 9:00,178,81,0,0,0
2014-05-22 10:00,179,88,0,0,0
2014-05-22 11:00,149,1,0,0,0
2014-05-22 12:00,108,1,0,0,0
2014-05-22 13:00,176,82,0,0,0
2014-05-22 14:00,109,1,0,0,0
2014-05-22 15:00,110,1,0,0,0
2014-05-22 16:00,202,82,0,0,0
2014-05-22 17:00,205,89,0,0,0
2014-05-22 18:00,185,1,0,0,0
2014-05-22 19:00,203,83,0,0,0
2014-05-22 20:00,318,85,0,56,0
2014-05-22 21:00,2444,1,0,2244,0
2014-05-22 22:00,354,83,0,0,0
2014-05-22 23:00,155,1,0,0,0
2014-05-23 0:00,111,1,0,0,0
2014-05-23 1:00,178,89,0,0,0
2014-05-23 2:00,108,1,0,0,0
2014-05-23 3:00,174,86,0,0,0
2014-05-23 4:00,106,1,0,0,0
2014-05-23 5:00,174,82,0,0,0
2014-05-23 6:00,109,1,0,0,0
2014-05-23 7:00,172,82,0,0,0
2014-05-23 8:00,129,1,0,0,0
2014-05-23 9:00,105,1,0,0,0
2014-05-23 10:00,172,82,0,0,0
2014-05-23 11:00,108,1,0,0,0
2014-05-23 12:00,241,1,122,0,0
2014-05-23 13:00,208,84,5,0,0
2014-05-23 14:00,107,110,0,0,0
2014-05-23 15:00,106,1,0,0,0
2014-05-23 16:00,107,1,0,0,0
2014-05-23 17:00,159,1,0,0,0
2014-05-23 18:00,262,85,0,0,0
2014-05-23 19:00,243,89,0,0,0
2014-05-23 20:00,247,1,0,71,0
2014-05-23 21:00,2434,1,0,2244,0
2014-05-23 22:00,178,87,0,0,0
2014-05-23 23:00,110,1,0,0,0
2014-05-24 0:00,173,83,0,0,0
2014-05-24 1:00,109,1,0,0,0
2014-05-24 2:00,111,1,0,0,0
2014-05-24 3:00,108,1,0,0,0
2014-05-24 4:00,108,1,0,0,0
2014-05-24 5:00,108,1,0,0,0
2014-05-24 6:00,108,1,0,0,0
2014-05-24 7:00,174,86,0,0,0
2014-05-24 8:00,171,1,0,0,0
2014-05-24 9:00,211,1,0,0,0
2014-05-24 10:00,163,1,33,0,0
2014-05-24 11:00,2100,1,0,0,0
2014-05-24 12:00,241,83,0,0,0
2014-05-24 13:00,272,83,0,0,0
2014-05-24 14:00,251,86,0,0,0
2014-05-24 15:00,262,98,0,0,0
2014-05-24 16:00,173,82,0,0,0
2014-05-24 17:00,305,89,0,70,0
2014-05-24 18:00,195,1,0,73,0
2014-05-24 19:00,110,1,0,0,0
2014-05-24 20:00,181,1,0,0,0
2014-05-24 21:00,259,87,0,0,0
2014-05-24 22:00,180,1,0,0,0
2014-05-24 23:00,112,1,0,0,0
2014-05-25 0:00,177,84,0,0,0
2014-05-25 1:00,110,1,0,0,0
2014-05-25 2:00,108,1,0,0,0
2014-05-25 3:00,108,1,0,0,0
2014-05-25 4:00,113,1,0,0,0
2014-05-25 5:00,176,86,0,0,0
2014-05-25 6:00,110,1,0,0,0
2014-05-25 7:00,144,1,0,0,0
2014-05-25 8:00,186,89,0,0,2752
2014-05-25 9:00,180,1,0,0,0
2014-05-25 10:00,2104,1,0,0,0
2014-05-25 11:00,218,84,0,0,0
2014-05-25 12:00,120,1,0,0,0
2014-05-25 13:00,117,1,0,0,0
2014-05-25 14:00,185,84,0,0,0
2014-05-25 15:00,116,1,0,0,0
2014-05-25 16:00,117,1,0,0,0
2014-05-25 17:00,694,106,0,68,0
2014-05-25 18:00,682,82,0,76,0
2014-05-25 19:00,927,88,0,0,0
2014-05-25 20:00,671,1,0,0,0
2014-05-25 21:00,683,1,0,0,0
2014-05-25 22:00,206,1,0,0,0
2014-05-25 23:00,210,85,0,0,0
2014-05-26 0:00,90,1,0,0,0
2014-05-26 1:00,88,1,0,0,0
2014-05-26 2:00,158,84,0,0,0
2014-05-26 3:00,89,1,0,0,0
2014-05-26 4:00,90,1,0,0,0
2014-05-26 5:00,159,88,0,0,0
2014-05-26 6:00,90,1,0,0,0
2014-05-26 7:00,222,84,0,0,0
2014-05-26 8:00,10619,88,0,0,0
2014-05-26 9:00,89,1,0,0,0
2014-05-26 10:00,88,1,0,0,0
2014-05-26 11:00,160,89,0,0,0
2014-05-26 12:00,88,1,0,0,0
2014-05-26 13:00,157,83,0,0,0
2014-05-26 14:00,88,1,0,0,0
2014-05-26 15:00,88,1,0,0,0
2014-05-26 16:00,88,1,0,0,0
2014-05-26 17:00,2240,82,0,0,0
2014-05-26 18:00,553,83,12,73,0
2014-05-26 19:00,3282,86,5,2248,0
2014-05-26 20:00,2629,1,6,0,0
2014-05-26 21:00,877,1,256,0,0
2014-05-26 22:00,165,81,0,0,0
2014-05-26 23:00,83,1,0,0,0
2014-05-27 0:00,83,1,0,0,0
2014-05-27 1:00,162,83,0,0,0
2014-05-27 2:00,83,1,0,0,0
2014-05-27 3:00,85,1,0,0,0
2014-05-27 4:00,162,97,0,0,0
2014-05-27 5:00,85,1,0,0,0
2014-05-27 6:00,155,84,0,0,0
2014-05-27 7:00,90,1,0,0,0
2014-05-27 8:00,132,1,0,0,0
2014-05-27 9:00,127,1,0,0,0
2014-05-27 10:00,219,87,0,0,0
2014-05-27 11:00,83,1,0,0,0
2014-05-27 12:00,155,81,0,0,0
2014-05-27 13:00,81,1,0,0,0
2014-05-27 14:00,83,1,0,0,0
2014-05-27 15:00,155,88,0,0,0
2014-05-27 16:00,180,1,0,0,0
2014-05-27 17:00,142,1,0,0,0
2014-05-27 18:00,179,1,0,0,0
2014-05-27 19:00,269,84,0,0,0
2014-05-27 20:00,253,1,0,0,0
2014-05-27 21:00,207,1,0,0,0
2014-05-27 22:00,158,89,0,0,0
2014-05-27 23:00,84,1,0,0,0
2014-05-28 0:00,156,83,0,0,0
2014-05-28 1:00,86,1,0,0,0
2014-05-28 2:00,85,1,0,0,0
2014-05-28 3:00,86,1,0,0,0
2014-05-28 4:00,85,1,0,0,0
2014-05-28 5:00,86,1,0,0,0
2014-05-28 6:00,91,1,0,0,0
2014-05-28 7:00,228,86,0,22,0
2014-05-28 8:00,173,1,0,72,0
2014-05-28 9:00,267,83,0,0,0
2014-05-28 10:00,89,1,0,0,0
2014-05-28 11:00,88,1,0,0,0
2014-05-28 12:00,157,87,0,0,0
2014-05-28 13:00,173,1,0,0,0
2014-05-28 14:00,246,1,5,0,0
2014-05-28 15:00,158,82,0,0,0
2014-05-28 16:00,214,88,0,0,0
2014-05-28 17:00,214,90,0,0,0
2014-05-28 18:00,385,1,0,0,0
2014-05-28 19:00,207,1,0,0,0
2014-05-28 20:00,214,1,0,0,0
2014-05-28 21:00,258,82,0,0,0
2014-05-28 22:00,160,83,0,0,0
2014-05-28 23:00,86,1,0,0,0
2014-05-29 0:00,85,1,0,0,0
2014-05-29 1:00,85,1,0,0,0
2014-05-29 2:00,159,86,0,0,0
2014-05-29 3:00,85,1,0,0,0
2014-05-29 4:00,84,1,0,0,0
2014-05-29 5:00,163,98,0,0,0
2014-05-29 6:00,85,1,0,0,0
2014-05-29 7:00,366,86,0,0,0
2014-05-29 8:00,190,1,0,0,0
2014-05-29 9:00,2520,160,0,2181,0
2014-05-29 10:00,272,81,0,69,0
2014-05-29 11:00,254,88,0,0,0
2014-05-29 12:00,174,1,0,0,0
2014-05-29 13:00,93,1,0,0,0
2014-05-29 14:00,162,83,0,0,0
2014-05-29 15:00,299,86,0,0,0
2014-05-29 16:00,252,82,0,0,0
2014-05-29 17:00,239,89,0,0,0
2014-05-29 18:00,690,81,0,0,0
2014-05-29 19:00,701,87,0,0,0
2014-05-29 20:00,3745,1,0,71,0
2014-05-29 21:00,5532,1,85,2208,0
2014-05-29 22:00,3207,1,0,0,0
2014-05-29 23:00,3162,81,0,0,0
2014-05-30 0:00,232,88,0,0,0
2014-05-30 1:00,163,1,0,0,0
2014-05-30 2:00,163,1,0,0,0
2014-05-30 3:00,231,87,0,0,0
2014-05-30 4:00,166,1,0,0,0
2014-05-30 5:00,165,1,0,0,0
2014-05-30 6:00,166,1,0,0,0
2014-05-30 7:00,165,1,0,0,0
2014-05-30 8:00,267,84,0,0,0
2014-05-30 9:00,231,95,0,0,0
2014-05-30 10:00,163,1,0,0,0
2014-05-30 11:00,228,88,0,0,0
2014-05-30 12:00,163,1,0,0,0
2014-05-30 13:00,229,83,0,0,0
2014-05-30 14:00,163,1,0,0,0
2014-05-30 15:00,163,1,0,0,0
2014-05-30 16:00,163,1,0,0,0
2014-05-30 17:00,265,92,0,0,0
2014-05-30 18:00,185,1,0,0,0
2014-05-30 19:00,297,82,0,0,0
2014-05-30 20:00,282,90,0,0,0
2014-05-30 21:00,188,1,0,0,0
2014-05-30 22:00,267,84,0,0,0
2014-05-30 23:00,186,1,0,0,0
2014-05-31 0:00,185,1,0,0,0
2014-05-31 1:00,163,1,0,0,0
2014-05-31 2:00,163,1,0,0,0
2014-05-31 3:00,231,87,0,0,0
2014-05-31 4:00,163,1,0,0,0
2014-05-31 5:00,228,84,0,0,0
2014-05-31 6:00,166,1,0,0,0
2014-05-31 7:00,270,85,0,0,0
2014-05-31 8:00,167,1,0,0,0
2014-05-31 9:00,177,1,53,0,0
2014-05-31 10:00,228,88,0,0,0
2014-05-31 11:00,163,1,0,0,0
2014-05-31 12:00,261,84,0,0,0
2014-05-31 13:00,2473,1,0,2240,0
2014-05-31 14:00,246,83,0,5,0
2014-05-31 15:00,168,1,0,0,0
2014-05-31 16:00,192,1,0,0,0
2014-05-31 17:00,238,1,0,0,0
2014-05-31 18:00,343,84,0,0,0
2014-05-31 19:00,191,1,0,0,0
2014-05-31 20:00,240,1,0,0,0
2014-05-31 21:00,2481,86,0,2201,0
2014-05-31 22:00,241,1,0,73,0
2014-05-31 23:00,271,83,0,0,0
2014-06-01 0:00,171,1,0,0,0
2014-06-01 1:00,171,1,0,0,0
2014-06-01 2:00,237,90,0,0,0
2014-06-01 3:00,169,1,0,0,0
2014-06-01 4:00,239,89,0,0,0
2014-06-01 5:00,169,1,0,0,0
2014-06-01 6:00,274,89,0,0,0
2014-06-01 7:00,275,1,0,0,0
2014-06-01 8:00,3031,1,0,0,2710
2014-06-01 9:00,235,89,0,0,0
2014-06-01 10:00,163,1,0,0,0
2014-06-01 11:00,228,84,0,0,0
2014-06-01 12:00,163,1,0,0,0
2014-06-01 13:00,229,83,0,0,0
2014-06-01 14:00,163,1,0,0,0
2014-06-01 15:00,165,1,0,0,0
2014-06-01 16:00,163,1,0,0,0
2014-06-01 17:00,229,167,0,0,0
2014-06-01 18:00,266,88,0,0,0
2014-06-01 19:00,542,1,0,0,0
2014-06-01 20:00,632,1,0,0,0
2014-06-01 21:00,376,84,0,0,0
2014-06-01 22:00,101,1,0,0,0
2014-06-01 23:00,104,1,0,0,0
2014-06-02 0:00,167,85,0,0,0
2014-06-02 1:00,99,1,0,0,0
2014-06-02 2:00,99,1,0,0,0
2014-06-02 3:00,167,90,0,0,0
2014-06-02 4:00,96,1,0,0,0
2014-06-02 5:00,163,85,0,0,0
2014-06-02 6:00,100,1,0,0,0
2014-06-02 7:00,135,1,0,0,0
2014-06-02 8:00,10133,83,0,58,0
2014-06-02 9:00,2443,85,0,2189,0
2014-06-02 10:00,99,1,0,0,0
2014-06-02 11:00,100,1,0,0,0
2014-06-02 12:00,167,84,0,0,0
2014-06-02 13:00,96,1,0,0,0
2014-06-02 14:00,96,1,0,0,0
2014-06-02 15:00,186,86,0,0,0
2014-06-02 16:00,163,85,0,0,0
2014-06-02 17:00,102,5,0,0,0
2014-06-02 18:00,167,89,0,0,0
2014-06-02 19:00,161,82,0,0,0
2014-06-02 20:00,324,84,0,72,0
2014-06-02 21:00,149,1,0,5,0
2014-06-02 22:00,171,81,0,0,0
2014-06-02 23:00,165,85,0,0,0
2014-06-03 0:00,96,1,0,0,0
2014-06-03 1:00,96,1,0,0,0
2014-06-03 2:00,163,82,0,0,0
2014-06-03 3:00,96,1,0,0,0
2014-06-03 4:00,96,1,0,0,0
2014-06-03 5:00,162,82,0,0,0
2014-06-03 6:00,170,89,0,0,0
2014-06-03 7:00,99,1,0,0,0
2014-06-03 8:00,133,1,0,0,0
2014-06-03 9:00,159,82,0,0,0
2014-06-03 10:00,341,86,100,0,0
2014-06-03 11:00,229,85,5,0,0
2014-06-03 12:00,3094,86,0,0,2740
2014-06-03 13:00,171,97,0,0,0
2014-06-03 14:00,95,1,0,0,0
2014-06-03 15:00,159,82,0,0,0
2014-06-03 16:00,949,87,0,0,0
2014-06-03 17:00,216,86,0,0,0
2014-06-03 18:00,335,85,0,64,0
2014-06-03 19:00,367,112,0,73,0
2014-06-03 20:00,265,86,0,0,0
2014-06-03 21:00,304,82,0,0,0
2014-06-03 22:00,273,92,0,0,0
2014-06-03 23:00,95,1,0,0,0
