time,power1,Appliance1,Appliance2,Appliance3,Appliance8
2013-12-29 19:00,552,0,0,0,0
2013-12-29 20:00,505,0,97,0,0
2013-12-29 21:00,502,0,0,0,0
2013-12-29 22:00,567,0,99,0,0
2013-12-29 23:00,479,0,0,0,0
2013-12-30 0:00,416,0,97,0,0
2013-12-30 1:00,198,0,0,0,0
2013-12-30 2:00,292,0,97,0,0
2013-12-30 3:00,200,0,0,0,0
2013-12-30 4:00,204,0,95,0,0
2013-12-30 5:00,205,0,0,0,0
2013-12-30 6:00,289,0,96,0,0
2013-12-30 7:00,198,0,0,0,0
2013-12-30 8:00,908,0,94,0,0
2013-12-30 9:00,1062,0,0,0,0
2013-12-30 10:00,2880,0,110,0,0
2013-12-30 11:00,5071,0,0,0,0
2013-12-30 12:00,468,0,0,0,0
2013-12-30 13:00,320,0,94,0,0
2013-12-30 14:00,261,0,0,0,0
2013-12-30 15:00,1817,0,93,0,0
2013-12-30 16:00,1031,0,0,0,0
2013-12-30 17:00,1328,0,94,90,0
2013-12-30 18:00,1382,0,0,90,0
2013-12-30 19:00,862,0,93,90,0
2013-12-30 20:00,594,0,0,90,0
2013-12-30 21:00,534,0,94,90,0
2013-12-30 22:00,800,0,0,90,0
2013-12-30 23:00,719,0,242,90,0
2013-12-31 0:00,458,0,113,90,0
2013-12-31 1:00,172,0,0,90,0
2013-12-31 2:00,288,0,97,90,0
2013-12-31 3:00,195,0,0,90,0
2013-12-31 4:00,219,0,0,90,0
2013-12-31 5:00,172,0,0,90,0
2013-12-31 6:00,299,0,0,90,0
2013-12-31 7:00,206,0,88,90,0
2013-12-31 8:00,899,0,0,90,0
2013-12-31 9:00,1791,1007,78,90,0
2013-12-31 10:00,370,0,0,90,0
2013-12-31 11:00,213,0,83,0,0
2013-12-31 12:00,188,0,0,0,0
2013-12-31 13:00,106,0,0,0,0
2013-12-31 14:00,398,0,230,0,0
2013-12-31 15:00,496,0,0,0,0
2013-12-31 17:00,978,0,130,0,0
2013-12-31 18:00,937,0,0,0,0
2013-12-31 19:00,428,0,100,0,0
2013-12-31 20:00,274,0,0,0,0
2013-12-31 21:00,467,0,97,0,0
2013-12-31 22:00,462,0,0,0,0
2013-12-31 23:00,572,0,98,0,0
2014-01-01 0:00,597,0,0,0,0
2014-01-01 1:00,469,0,97,0,0
2014-01-01 2:00,172,0,0,0,0
2014-01-01 3:00,205,0,91,0,0
2014-01-01 4:00,169,0,0,0,0
2014-01-01 5:00,194,0,0,0,0
2014-01-01 6:00,172,0,0,0,0
2014-01-01 7:00,171,0,0,0,0
2014-01-01 8:00,919,0,112,0,0
2014-01-01 9:00,2361,0,0,0,0
2014-01-01 10:00,411,0,0,0,0
2014-01-01 11:00,525,0,0,0,0
2014-01-01 12:00,435,0,0,0,0
2014-01-01 13:00,405,0,0,86,0
2014-01-01 14:00,364,0,0,88,0
2014-01-01 15:00,483,0,0,86,0
2014-01-01 16:00,847,0,0,86,0
2014-01-01 17:00,6203,0,0,86,0
2014-01-01 18:00,937,0,0,86,0
2014-01-01 19:00,628,0,93,86,0
2014-01-01 20:00,684,0,233,86,0
2014-01-01 21:00,551,0,103,86,0
2014-01-01 22:00,485,0,0,86,0
2014-01-02 0:00,358,0,0,86,0
2014-01-02 1:00,289,0,0,86,0
2014-01-02 2:00,202,0,0,86,0
2014-01-02 3:00,171,0,0,86,0
2014-01-02 4:00,172,0,0,86,0
2014-01-02 5:00,172,0,0,86,0
2014-01-02 6:00,172,0,0,86,0
2014-01-02 7:00,172,0,0,86,0
2014-01-02 8:00,172,0,0,86,0
2014-01-02 9:00,375,0,0,86,0
2014-01-02 10:00,377,0,0,86,0
2014-01-02 11:00,433,0,116,86,0
2014-01-02 12:00,159,0,0,99,0
2014-01-02 13:00,219,0,0,99,0
2014-01-02 14:00,279,0,0,90,0
2014-01-02 15:00,257,0,0,90,0
2014-01-02 16:00,257,0,0,91,0
2014-01-02 17:00,257,0,0,91,0
2014-01-02 18:00,4258,0,0,91,0
2014-01-02 19:00,4258,956,98,91,0
2014-01-02 20:00,794,0,0,91,0
2014-01-02 21:00,794,0,81,91,0
2014-01-02 22:00,794,0,0,91,0
2014-01-02 23:00,794,0,99,91,0
2014-01-03 0:00,794,0,0,91,0
2014-01-03 1:00,794,0,104,91,0
2014-01-03 2:00,794,0,0,91,0
2014-01-03 3:00,794,0,0,91,0
2014-01-03 4:00,794,0,0,91,0
2014-01-03 5:00,794,0,115,91,0
2014-01-03 6:00,794,0,0,91,0
2014-01-03 7:00,794,0,79,91,0
2014-01-03 8:00,794,0,13,91,0
2014-01-03 9:00,794,0,99,91,0
2014-01-03 10:00,794,0,0,91,0
2014-01-03 11:00,794,0,90,91,0
2014-01-03 12:00,794,0,0,91,0
2014-01-03 13:00,794,0,0,91,0
2014-01-03 14:00,124,0,0,91,0
2014-01-03 15:00,181,0,0,91,0
2014-01-03 16:00,892,0,103,91,0
2014-01-03 17:00,1154,0,99,91,0
2014-01-03 18:00,1155,0,0,91,0
2014-01-03 19:00,615,0,99,91,0
2014-01-03 20:00,539,0,0,91,0
2014-01-03 21:00,695,0,98,91,0
2014-01-03 22:00,562,0,0,91,0
2014-01-03 23:00,562,0,98,91,0
2014-01-04 0:00,562,0,0,91,0
2014-01-04 1:00,562,0,96,91,0
2014-01-04 2:00,290,0,0,91,0
2014-01-04 3:00,290,0,0,91,0
2014-01-04 4:00,290,0,0,91,0
2014-01-04 5:00,290,0,0,91,0
2014-01-04 6:00,290,0,0,91,0
2014-01-04 7:00,262,0,0,91,0
2014-01-04 8:00,1167,0,98,91,0
2014-01-04 9:00,1748,0,14,91,0
2014-01-04 10:00,485,0,95,91,0
2014-01-04 11:00,255,0,0,91,0
2014-01-04 12:00,266,0,94,91,0
2014-01-04 13:00,289,0,0,91,0
2014-01-04 14:00,534,0,95,91,0
2014-01-04 15:00,392,0,0,91,0
2014-01-04 16:00,392,0,99,91,0
2014-01-04 17:00,392,0,0,91,0
2014-01-04 18:00,5135,0,93,91,0
2014-01-04 19:00,5046,0,71,91,0
2014-01-04 20:00,558,0,98,91,0
2014-01-04 21:00,558,0,0,91,0
2014-01-04 22:00,558,0,95,91,0
2014-01-04 23:00,558,0,0,91,0
2014-01-05 0:00,558,0,94,91,0
2014-01-05 1:00,558,0,0,91,0
2014-01-05 2:00,558,0,94,91,0
2014-01-05 3:00,558,0,0,91,0
2014-01-05 4:00,558,0,95,91,0
2014-01-05 5:00,558,0,0,91,0
2014-01-05 6:00,558,0,98,91,0
2014-01-05 7:00,558,0,0,91,0
2014-01-05 8:00,558,0,0,91,0
2014-01-05 9:00,1033,0,234,0,0
2014-01-05 10:00,1033,0,110,0,0
2014-01-05 11:00,240,0,0,0,0
2014-01-05 12:00,442,0,0,0,0
2014-01-05 13:00,7222,0,94,0,0
2014-01-05 14:00,205,0,0,0,0
2014-01-05 15:00,327,0,96,42,0
2014-01-05 16:00,1046,0,0,0,0
2014-01-05 17:00,1142,0,97,88,0
2014-01-05 18:00,1317,0,0,0,0
2014-01-05 19:00,405,0,99,86,0
2014-01-05 20:00,448,0,0,86,0
2014-01-05 21:00,874,0,232,87,0
2014-01-05 22:00,403,0,101,87,0
2014-01-05 23:00,287,0,0,87,0
2014-01-06 0:00,211,0,98,87,0
2014-01-06 1:00,200,0,0,87,0
2014-01-06 2:00,301,0,96,87,0
2014-01-06 3:00,201,0,0,87,0
2014-01-06 4:00,209,0,97,87,0
2014-01-06 5:00,202,0,0,87,0
2014-01-06 6:00,275,0,97,87,0
2014-01-06 7:00,332,0,0,87,0
2014-01-06 8:00,1277,0,0,91,0
2014-01-06 9:00,595,0,0,0,0
2014-01-06 10:00,3711,0,0,0,0
2014-01-06 11:00,255,0,120,0,0
2014-01-06 12:00,351,0,0,0,0
2014-01-06 13:00,133,0,0,0,0
2014-01-06 14:00,160,0,0,0,0
2014-01-06 15:00,199,0,0,0,0
2014-01-06 16:00,3233,0,94,87,0
2014-01-06 17:00,2427,0,0,87,0
2014-01-06 18:00,1162,0,94,87,0
2014-01-06 19:00,464,0,0,87,0
2014-01-06 20:00,587,0,95,87,0
2014-01-06 21:00,486,0,90,87,0
2014-01-06 22:00,493,0,0,87,0
2014-01-06 23:00,551,0,243,87,0
2014-01-07 0:00,298,0,99,87,0
2014-01-07 1:00,187,0,0,87,0
2014-01-07 2:00,287,0,94,87,0
2014-01-07 3:00,167,0,0,87,0
2014-01-07 4:00,207,0,94,87,0
2014-01-07 5:00,188,0,0,87,0
2014-01-07 6:00,208,0,94,87,0
2014-01-07 7:00,180,0,0,87,0
2014-01-07 8:00,1724,0,95,0,0
2014-01-07 9:00,480,0,0,88,0
2014-01-07 10:00,222,0,95,0,0
2014-01-07 11:00,465,0,0,29,0
2014-01-07 12:00,170,0,97,0,0
2014-01-07 13:00,2203,0,114,86,0
2014-01-07 14:00,303,0,4,0,0
2014-01-07 15:00,467,0,0,0,0
2014-01-07 16:00,1020,0,0,0,0
2014-01-07 17:00,834,0,0,0,0
2014-01-07 18:00,224,0,0,0,0
2014-01-07 19:00,229,0,0,87,0
2014-01-07 20:00,467,0,0,0,0
2014-01-07 21:00,392,0,0,0,0
2014-01-07 22:00,383,0,0,0,0
2014-01-07 23:00,438,0,0,0,0
2014-01-08 0:00,167,0,0,0,0
2014-01-08 1:00,169,0,0,0,0
2014-01-08 2:00,168,0,0,0,0
2014-01-08 3:00,189,0,0,0,0
2014-01-08 4:00,227,0,113,0,0
2014-01-08 5:00,201,0,0,87,0
2014-01-08 6:00,278,0,81,0,0
2014-01-08 7:00,206,0,0,87,0
2014-01-08 8:00,1747,0,0,0,0
2014-01-08 9:00,545,0,0,0,0
2014-01-08 10:00,2674,0,0,0,0
2014-01-08 11:00,116,0,92,0,0
2014-01-08 12:00,195,0,0,0,0
2014-01-08 13:00,198,0,94,90,0
2014-01-08 14:00,208,0,0,0,0
2014-01-08 15:00,3402,0,97,91,0
2014-01-08 16:00,1072,0,0,0,0
2014-01-08 17:00,1043,0,69,0,0
2014-01-08 18:00,1216,0,102,0,0
2014-01-08 19:00,563,0,0,0,0
2014-01-08 20:00,433,0,0,0,0
2014-01-08 21:00,459,0,0,93,0
2014-01-08 22:00,563,0,0,0,0
2014-01-08 23:00,539,0,0,94,0
2014-01-09 0:00,167,0,0,0,0
2014-01-09 1:00,204,0,0,0,0
2014-01-09 2:00,190,0,0,0,0
2014-01-09 3:00,202,0,0,0,0
2014-01-09 4:00,167,0,0,0,0
2014-01-09 5:00,285,0,0,0,0
2014-01-09 6:00,158,0,0,0,0
2014-01-09 7:00,382,0,113,91,0
2014-01-09 8:00,1241,0,0,0,0
2014-01-09 9:00,2806,0,0,0,0
2014-01-09 10:00,249,0,0,0,0
2014-01-09 11:00,276,0,82,0,0
2014-01-09 12:00,536,0,0,0,0
2014-01-09 13:00,1409,0,84,0,0
2014-01-09 14:00,288,0,0,0,0
2014-01-09 15:00,756,0,0,91,0
2014-01-09 16:00,907,0,92,0,0
2014-01-09 17:00,844,0,0,0,0
2014-01-09 18:00,3664,0,95,0,0
2014-01-09 19:00,535,0,114,0,0
2014-01-09 20:00,488,0,0,0,0
2014-01-09 21:00,698,0,0,0,0
2014-01-09 22:00,236,0,0,0,0
2014-01-09 23:00,208,0,0,0,0
2014-01-10 0:00,223,0,0,0,0
2014-01-10 1:00,189,0,0,0,0
2014-01-10 2:00,198,0,0,0,0
2014-01-10 3:00,168,0,0,0,0
2014-01-10 4:00,280,0,94,89,0
2014-01-10 5:00,188,0,0,0,0
2014-01-10 6:00,286,0,95,93,0
2014-01-10 7:00,173,0,0,0,0
2014-01-10 8:00,3397,0,0,0,0
2014-01-10 9:00,417,0,0,0,0
2014-01-10 10:00,252,0,0,0,0
2014-01-10 11:00,223,0,106,0,0
2014-01-10 12:00,613,0,0,0,0
2014-01-10 13:00,602,0,99,0,0
2014-01-10 14:00,268,0,0,0,0
2014-01-10 15:00,317,0,0,0,0
2014-01-10 16:00,1082,0,93,0,0
2014-01-10 17:00,479,0,0,86,0
2014-01-10 18:00,1188,0,93,0,0
2014-01-10 19:00,573,0,0,85,0
2014-01-10 20:00,374,0,95,0,0
2014-01-10 21:00,323,0,0,87,0
2014-01-10 22:00,336,0,0,0,0
2014-01-10 23:00,580,0,99,87,0
2014-01-11 0:00,209,0,0,0,0
2014-01-11 1:00,280,0,95,87,0
2014-01-11 2:00,167,0,0,0,0
2014-01-11 3:00,414,0,96,88,0
2014-01-11 4:00,189,0,0,0,0
2014-01-11 5:00,273,0,96,88,0
2014-01-11 6:00,172,0,0,0,0
2014-01-11 7:00,404,0,98,87,0
2014-01-11 8:00,3267,0,0,0,0
2014-01-11 9:00,478,0,98,89,0
2014-01-11 10:00,395,0,92,0,0
2014-01-11 11:00,395,0,0,90,0
2014-01-11 12:00,313,0,99,0,0
2014-01-11 13:00,313,0,0,90,0
2014-01-11 14:00,313,0,0,0,0
2014-01-11 15:00,313,0,0,92,20
2014-01-11 16:00,3060,0,0,0,0
2014-01-11 17:00,3060,0,0,0,0
2014-01-11 18:00,3060,0,0,0,0
2014-01-11 19:00,3060,0,0,0,0
2014-01-11 20:00,3060,0,0,0,0
2014-01-11 21:00,3060,0,0,90,0
2014-01-11 22:00,389,0,0,93,0
2014-01-11 23:00,484,0,92,93,0
2014-01-12 0:00,199,0,0,0,0
2014-01-12 1:00,370,0,244,0,0
2014-01-12 2:00,206,0,104,0,0
2014-01-12 3:00,164,0,0,0,0
2014-01-12 4:00,186,0,0,0,0
2014-01-12 5:00,168,0,0,0,0
2014-01-12 6:00,167,0,0,0,0
2014-01-12 7:00,222,0,93,0,0
2014-01-12 8:00,919,0,0,0,0
2014-01-12 9:00,346,0,99,0,0
2014-01-12 10:00,2000,0,0,89,0
2014-01-12 11:00,273,0,0,89,0
2014-01-12 12:00,273,0,0,0,0
2014-01-12 13:00,2292,0,0,0,0
2014-01-12 14:00,332,0,0,0,0
2014-01-12 15:00,355,0,0,0,0
2014-01-12 16:00,1056,0,92,0,0
2014-01-12 17:00,1241,0,0,0,0
2014-01-12 18:00,1241,0,4,0,0
2014-01-12 19:00,541,0,0,0,0
2014-01-12 20:00,668,0,92,0,0
2014-01-12 21:00,648,0,0,87,0
2014-01-12 22:00,869,0,94,0,0
2014-01-12 23:00,468,0,0,0,0
2014-01-13 0:00,3028,0,96,0,0
2014-01-13 1:00,3028,0,0,0,0
2014-01-13 2:00,3028,0,95,0,0
2014-01-13 3:00,3028,0,0,89,0
2014-01-13 4:00,3028,0,98,0,0
2014-01-13 5:00,3028,0,0,91,0
2014-01-13 6:00,3028,0,0,0,0
2014-01-13 7:00,3028,0,109,0,0
2014-01-13 8:00,3028,0,0,0,0
2014-01-13 9:00,3028,0,90,94,0
2014-01-13 10:00,823,0,0,0,0
2014-01-13 11:00,823,0,0,95,0
2014-01-13 12:00,236,0,0,0,0
2014-01-13 13:00,538,0,92,97,0
2014-01-13 14:00,117,0,0,0,0
2014-01-13 15:00,186,0,83,0,0
2014-01-13 16:00,186,0,0,0,0
2014-01-13 17:00,186,0,100,0,0
2014-01-13 18:00,186,0,91,0,0
2014-01-13 19:00,186,0,0,0,0
2014-01-13 20:00,186,0,106,0,0
2014-01-13 21:00,186,0,0,0,0
2014-01-13 22:00,186,0,100,0,0
2014-01-13 23:00,498,0,0,0,0
2014-01-14 0:00,498,0,98,89,0
2014-01-14 1:00,498,0,0,0,0
2014-01-14 2:00,498,0,98,88,0
2014-01-14 3:00,498,0,0,0,0
2014-01-14 4:00,498,0,97,0,0
2014-01-14 5:00,498,0,0,0,0
2014-01-14 6:00,193,0,0,0,0
2014-01-14 7:00,357,0,0,0,0
2014-01-14 8:00,945,0,0,0,0
2014-01-14 9:00,552,0,92,0,0
2014-01-14 10:00,872,0,237,91,0
2014-01-14 11:00,229,0,112,0,0
2014-01-14 12:00,810,0,0,0,0
2014-01-14 13:00,419,0,90,0,0
2014-01-14 14:00,419,0,0,0,0
2014-01-14 15:00,5110,0,0,89,0
2014-01-14 16:00,1793,0,95,0,0
2014-01-14 17:00,1793,0,0,0,0
2014-01-14 18:00,1344,0,0,84,0
2014-01-14 19:00,448,0,93,86,0
2014-01-14 20:00,748,0,233,150,0
2014-01-14 21:00,748,0,104,150,0
2014-01-14 22:00,748,0,0,150,0
2014-01-14 23:00,727,0,0,150,0
2014-01-15 0:00,273,0,0,150,0
2014-01-15 1:00,164,0,0,150,0
2014-01-15 2:00,290,0,93,150,0
2014-01-15 3:00,198,0,0,150,0
2014-01-15 4:00,279,0,95,150,0
2014-01-15 5:00,209,0,0,150,0
2014-01-15 6:00,209,0,97,150,0
2014-01-15 7:00,288,0,0,150,0
2014-01-15 8:00,3437,0,0,150,0
2014-01-15 9:00,2970,0,90,150,0
2014-01-15 10:00,3552,0,224,150,0
2014-01-15 11:00,3552,0,104,150,0
2014-01-15 12:00,658,0,0,89,0
2014-01-15 13:00,468,0,97,0,0
2014-01-15 14:00,289,0,0,0,0
2014-01-15 15:00,2404,0,0,0,0
2014-01-15 16:00,850,0,92,0,0
2014-01-15 17:00,913,0,0,0,0
2014-01-15 18:00,1204,0,92,0,0
2014-01-15 19:00,576,0,0,0,0
2014-01-15 20:00,578,0,94,0,0
2014-01-15 21:00,457,0,0,0,0
2014-01-15 22:00,694,0,94,0,0
2014-01-15 23:00,321,0,107,0,0
2014-01-16 0:00,281,0,0,0,0
2014-01-16 1:00,202,0,97,0,0
2014-01-16 2:00,195,0,0,0,0
2014-01-16 3:00,292,0,96,0,0
2014-01-16 4:00,194,0,0,0,0
2014-01-16 5:00,201,0,95,0,0
2014-01-16 6:00,198,0,0,0,0
2014-01-16 7:00,304,0,95,0,0
2014-01-16 8:00,3488,0,0,0,0
2014-01-16 9:00,3221,0,96,0,0
2014-01-16 10:00,3080,0,0,0,0
2014-01-16 11:00,199,0,84,0,0
2014-01-16 12:00,269,0,0,0,0
2014-01-16 13:00,355,0,0,0,0
2014-01-16 14:00,355,0,99,0,0
2014-01-16 15:00,190,0,0,0,0
2014-01-16 16:00,1012,0,97,0,0
2014-01-16 17:00,2241,0,0,0,46
2014-01-16 18:00,1172,0,99,0,0
2014-01-16 19:00,499,0,0,0,0
2014-01-16 20:00,653,0,99,0,0
2014-01-16 21:00,653,0,0,0,0
2014-01-16 22:00,698,0,97,0,0
2014-01-16 23:00,323,0,0,0,0
2014-01-17 0:00,323,0,96,0,0
2014-01-17 1:00,323,0,0,0,0
2014-01-17 2:00,187,0,97,0,0
2014-01-17 3:00,168,0,0,0,0
2014-01-17 4:00,200,0,248,0,0
2014-01-17 5:00,296,0,100,0,0
2014-01-17 6:00,206,0,0,0,0
2014-01-17 7:00,423,0,96,0,0
2014-01-17 8:00,3647,0,0,0,0
2014-01-17 9:00,482,0,97,0,0
2014-01-17 10:00,2453,0,0,0,0
2014-01-17 11:00,253,0,100,0,0
2014-01-17 12:00,278,0,0,0,0
2014-01-17 13:00,185,0,0,0,0
2014-01-17 14:00,221,0,0,0,0
2014-01-17 15:00,221,0,0,0,0
2014-01-17 16:00,221,0,92,0,0
2014-01-17 17:00,1174,0,0,93,0
2014-01-17 18:00,1047,0,92,93,0
2014-01-17 19:00,2434,0,112,90,0
2014-01-17 20:00,2434,0,97,90,0
2014-01-17 21:00,514,0,0,90,0
2014-01-17 22:00,2471,0,96,90,0
2014-01-17 23:00,242,0,0,90,0
2014-01-18 0:00,285,0,81,90,0
2014-01-18 1:00,186,0,0,90,0
2014-01-18 2:00,188,0,0,90,0
2014-01-18 3:00,198,0,0,90,0
2014-01-18 4:00,166,0,0,90,0
2014-01-18 5:00,236,0,4,90,0
2014-01-18 6:00,167,0,0,90,0
2014-01-18 7:00,223,0,94,90,0
2014-01-18 8:00,877,0,0,90,0
2014-01-18 9:00,643,0,0,90,0
2014-01-18 10:00,470,0,98,90,0
2014-01-18 11:00,570,0,0,0,0
2014-01-18 12:00,458,0,96,0,0
2014-01-18 13:00,380,0,0,0,0
2014-01-18 14:00,2603,0,96,88,0
2014-01-18 15:00,2595,0,0,89,0
2014-01-18 16:00,1060,0,82,88,0
2014-01-18 17:00,1230,0,0,0,0
2014-01-18 18:00,825,0,0,0,0
2014-01-18 19:00,639,0,0,90,0
2014-01-18 20:00,639,0,0,0,0
2014-01-18 21:00,639,0,0,90,0
2014-01-18 22:00,283,0,0,0,0
2014-01-18 23:00,688,0,239,99,0
2014-01-19 0:00,641,0,99,90,0
2014-01-19 1:00,180,0,0,90,0
2014-01-19 2:00,180,0,0,90,0
2014-01-19 3:00,186,0,0,90,0
2014-01-19 4:00,413,0,96,92,0
2014-01-19 5:00,168,0,0,92,0
2014-01-19 6:00,161,0,96,92,0
2014-01-19 7:00,180,0,0,92,0
2014-01-19 8:00,874,0,85,92,0
2014-01-19 9:00,325,0,0,92,0
2014-01-19 10:00,219,0,86,87,0
2014-01-19 11:00,270,0,0,0,0
2014-01-19 12:00,873,0,0,89,0
2014-01-19 13:00,873,0,236,0,0
2014-01-19 14:00,873,0,103,90,0
2014-01-19 15:00,873,0,0,0,0
2014-01-19 16:00,873,0,98,91,0
2014-01-19 17:00,880,0,0,0,0
2014-01-19 18:00,880,0,96,92,0
2014-01-19 19:00,1848,0,0,0,0
2014-01-19 20:00,1848,0,99,0,0
2014-01-19 21:00,1848,0,0,0,0
2014-01-19 22:00,1848,0,97,0,0
2014-01-19 23:00,1848,0,0,0,0
2014-01-20 0:00,1848,0,83,0,0
2014-01-20 1:00,1848,0,0,88,0
2014-01-20 2:00,1848,0,0,0,0
2014-01-20 3:00,1848,0,0,90,0
2014-01-20 4:00,1848,0,248,0,0
2014-01-20 5:00,1848,0,109,92,0
2014-01-20 6:00,1848,0,0,0,0
2014-01-20 7:00,1848,0,90,0,0
2014-01-20 8:00,1061,0,0,0,0
2014-01-20 9:00,5359,0,0,0,0
2014-01-20 10:00,5359,0,0,41,0
2014-01-20 11:00,290,0,0,0,0
2014-01-20 12:00,423,0,4,89,0
2014-01-20 13:00,423,0,0,0,0
2014-01-20 14:00,423,0,93,98,0
2014-01-20 15:00,423,0,0,0,0
2014-01-20 16:00,785,0,97,0,0
2014-01-20 17:00,1212,0,219,0,0
2014-01-20 18:00,5107,0,111,0,0
2014-01-20 19:00,5107,0,0,88,0
2014-01-20 20:00,5107,0,0,0,0
2014-01-20 21:00,3119,0,0,90,0
2014-01-20 22:00,673,0,75,0,0
2014-01-20 23:00,673,0,0,0,0
2014-01-21 0:00,673,0,84,0,0
2014-01-21 1:00,673,0,0,0,0
2014-01-21 2:00,673,0,0,0,0
2014-01-21 3:00,673,0,0,0,0
2014-01-21 4:00,673,0,0,90,0
2014-01-21 5:00,673,0,0,0,0
2014-01-21 6:00,673,0,0,0,0
2014-01-21 7:00,673,0,93,0,0
2014-01-21 8:00,877,0,0,0,0
2014-01-21 9:00,318,0,248,0,0
2014-01-21 10:00,784,0,102,0,0
2014-01-21 11:00,784,0,0,90,0
2014-01-21 12:00,784,0,98,0,0
2014-01-21 13:00,784,0,0,90,0
2014-01-21 14:00,370,0,98,0,0
2014-01-21 15:00,1228,0,0,102,0
2014-01-21 16:00,1228,0,99,0,0
2014-01-21 17:00,1228,0,0,0,0
2014-01-21 18:00,5945,0,98,0,0
2014-01-21 19:00,757,0,95,0,0
2014-01-21 20:00,757,0,118,0,0
2014-01-21 21:00,757,0,97,0,0
2014-01-21 22:00,757,0,0,0,0
2014-01-21 23:00,757,0,96,0,0
2014-01-22 0:00,757,0,0,89,0
2014-01-22 1:00,757,0,94,0,0
2014-01-22 2:00,757,0,0,90,0
2014-01-22 3:00,757,0,94,0,0
2014-01-22 4:00,757,0,0,91,0
2014-01-22 5:00,757,0,94,0,0
2014-01-22 6:00,757,0,0,100,0
2014-01-22 7:00,757,0,97,0,0
2014-01-22 8:00,757,0,0,0,0
2014-01-22 9:00,757,0,76,0,0
2014-01-22 10:00,442,0,0,0,0
2014-01-22 11:00,442,0,247,0,0
2014-01-22 12:00,442,0,106,0,0
2014-01-22 13:00,442,0,0,0,0
2014-01-22 14:00,442,0,0,0,0
2014-01-22 15:00,442,0,0,0,0
2014-01-22 16:00,442,0,0,0,0
2014-01-22 17:00,442,0,0,88,0
2014-01-22 18:00,442,0,0,98,0
2014-01-22 19:00,442,0,91,0,0
2014-01-22 20:00,442,0,0,0,0
2014-01-22 21:00,442,0,93,0,0
2014-01-22 22:00,442,0,0,0,0
2014-01-22 23:00,442,0,95,0,0
2014-01-23 0:00,442,0,0,0,0
2014-01-23 1:00,442,0,95,0,0
2014-01-23 2:00,442,0,0,0,0
2014-01-23 3:00,442,0,101,0,0
2014-01-23 4:00,442,0,0,0,0
2014-01-23 5:00,442,0,0,0,0
2014-01-23 6:00,442,0,0,0,0
2014-01-23 7:00,442,0,0,0,0
2014-01-23 8:00,442,0,4,0,0
2014-01-23 9:00,442,0,0,0,0
2014-01-23 10:00,335,0,93,0,0
2014-01-23 11:00,335,0,0,87,0
2014-01-23 12:00,335,0,95,0,0
2014-01-23 13:00,335,0,0,88,0
2014-01-23 14:00,335,0,98,0,0
2014-01-23 15:00,194,0,0,89,0
2014-01-23 16:00,194,0,0,0,0
2014-01-23 17:00,194,0,0,89,0
2014-01-23 18:00,194,0,0,0,0
2014-01-23 19:00,194,0,115,88,0
2014-01-23 20:00,537,0,95,0,0
2014-01-23 21:00,673,0,0,90,0
2014-01-23 22:00,673,0,96,0,0
2014-01-23 23:00,673,0,0,100,0
2014-01-24 0:00,673,0,97,0,0
2014-01-24 1:00,673,0,0,0,0
2014-03-06 17:00,404,0,94,87,0
2014-03-06 18:00,404,0,0,0,0
2014-03-06 19:00,404,0,93,0,0
2014-03-06 20:00,404,0,0,89,0
2014-03-06 21:00,404,0,4,0,0
2014-03-06 22:00,404,0,0,0,0
2014-03-06 23:00,404,0,4,94,0
2014-03-07 0:00,404,0,0,0,0
2014-03-07 1:00,404,0,92,89,0
2014-03-07 2:00,404,0,0,0,0
2014-03-07 3:00,404,0,93,0,0
2014-03-07 4:00,404,0,0,93,0
2014-03-07 5:00,404,0,95,0,0
2014-03-07 6:00,404,0,227,87,0
2014-03-07 7:00,404,0,116,0,0
2014-03-07 8:00,404,0,0,0,0
2014-03-07 9:00,404,0,103,92,0
2014-03-07 10:00,286,0,0,0,0
2014-03-07 11:00,286,0,0,88,0
2014-03-07 12:00,286,0,0,0,0
2014-03-07 13:00,286,0,0,0,0
2014-03-07 14:00,286,0,94,91,0
2014-03-07 15:00,286,0,91,0,0
2014-03-07 16:00,286,0,232,0,0
2014-03-07 17:00,286,0,103,91,0
2014-03-07 18:00,286,0,0,0,0
2014-03-07 19:00,286,0,98,86,0
2014-03-07 20:00,286,0,0,94,0
2014-03-07 21:00,286,0,97,0,0
2014-03-07 22:00,286,0,0,88,0
2014-03-07 23:00,286,0,97,0,0
2014-03-08 0:00,286,0,0,0,0
2014-03-08 1:00,286,0,89,0,0
2014-03-08 2:00,286,0,0,0,0
2014-03-08 3:00,286,0,0,91,0
2014-03-08 4:00,286,0,93,0,0
2014-03-08 5:00,286,0,0,0,0
2014-03-08 6:00,286,0,98,0,0
2014-03-08 7:00,286,0,0,0,0
2014-03-08 8:00,847,0,0,91,0
2014-03-08 9:00,847,0,116,0,0
2014-03-08 10:00,2559,0,95,88,0
2014-03-08 11:00,2559,0,0,0,0
2014-03-08 12:00,2559,0,0,86,0
2014-03-08 13:00,2559,0,0,91,0
2014-03-08 14:00,2559,0,95,89,0
2014-03-08 15:00,2559,0,0,89,0
2014-03-08 16:00,2559,0,0,85,0
2014-03-08 17:00,295,0,0,83,0
2014-03-08 18:00,295,0,0,83,0
2014-03-08 19:00,295,0,91,84,0
2014-03-08 20:00,295,0,235,90,0
2014-03-08 21:00,295,0,109,89,0
2014-03-08 22:00,504,0,0,87,0
